y,voluntaria,trial,mean_,HRV_sdnn,HRV_rmssd,meanIBI,sum_LF,sum_HF,sum_UHF,LF_energia,HF_energia,UHF_energia,Ratio_LFHF,LFnorm,HFnorm,Rel_power_LF,Rel_power_HF,Rel_power_UHF,sd2,sd1,Lsd2,Tsd1,csi,mcsi,cvi,dfa_bvp,rrate,det,lmax,ent,lam,tt,corDim,nbPeaks,ampPeaks,riseTime,recoveryTime,aup,meanGSR,stdGSR,firstQuartileGSR,thirdQuartileGSR,sp0005,sp0515,sp_energyRatio,dfa,rrate_gsr,det_gsr,lmax_gsr,ent_gsr,lam_gsr,tt_gsr,corDim_gsr,mean_SKT,std_SKT,kurtosis_,skewness_,sp0001,sp0102
0	38	1	-182.122.667.976.045	125.748.745.662.027	944.481.579.780.916	820.326.086.956.522	703.848.660.742.897	228.064.099.170.012	680.872.400.870.899	425.397.826.951.886	312.704.163.315.946	19.182.047.323.718	136.038.427.643.855	576.340.170.546.789	423.659.829.453.212	457.455.157.442.375	336.269.071.442.063	206.275.771.115.562	163.017.408.041.826	680.391.725.723.425	652.069.632.167.305	27.215.669.028.937	239.593.460.470.876	156.231.619.638.936	-27.508.870.102.238	135.266.749.642.356	200.762.608.466.683	934.701.641.970.364	186	39.569.415.421.678	876.351.621.946.336	575.022.993.036.395	22.718.121.641.321	1	109.902.025.005.613	13	20	578.124.042.737.008	22.074.814.640.748	141.599.665.138.931	220.019.492.987.099	22.164.055.310.856	-786.014.967.694.528	-898.396.954.060.362	898.379.120.825.484	136.366.326.211.138	16.213.448.628.968	974.736.842.105.263	100	418.330.448.864.571	915.789.473.684.211	903.114.186.851.211	543.699.983.004.849	314.444.524.287.228	410.351.480.224.374	228.381.045.450.399	2.994.219.269.743	935.641.069.154.566	472.670.148.451.002
0	38	1	-182.298.170.827.967	343.988.258.633.811	172.171.011.331.342	822.727.272.727.272	782.176.968.179.339	158.402.993.491.256	594.200.383.294.045	435.949.592.396.844	276.255.728.451.109	178.204.642.209.919	157.806.534.851.275	61.211.223.735.004	38.788.776.264.996	489.605.474.426.289	31.025.678.048.613	200.137.745.087.581	456.520.223.304.197	123.297.935.718.247	182.608.089.321.679	493.191.742.872.987	370.257.799.244.433	676.120.692.764.756	-204.546.419.071.663	-1,38E+08	201.253.057.770.506	9.354.001.038.712	143	394.974.454.946.222	875.953.817.266.589	581.938.822.904.917	237.703.523.441.024	1	107.600.662.652.847	17	20	627.620.455.445.089	220.250.852.267.693	17.741.076.886.427	218.751.076.788.135	22.164.055.310.856	-781.154.145.388.222	-901.299.602.540.596	901.282.281.305.856	147.959.244.855.124	774.832.176.584.367	953.010.279.001.468	171	360.002.431.099.017	851.688.693.098.385	454.901.960.784.314	775.023.215.414.475	314.256.849.110.314	238.850.646.335.322	177.933.226.616.751	-309.417.609.718.062	935.359.884.585.792	520.472.561.538.989
0	38	1	-18.045.122.255.317	284.736.026.422.866	136.098.226.559.817	840.217.391.304.348	852.854.177.635.485	11.392.779.610.119	332.180.262.633.244	444.600.348.752.193	243.297.978.720.508	120.050.759.531.778	182.739.022.777.881	646.316.949.752.777	353.683.050.247.223	550.282.630.308.521	301.130.334.366.179	148.587.035.325.299	373.159.262.913.082	982.806.741.383.623	149.263.705.165.233	393.122.696.553.449	379.687.325.290.157	566.735.369.770.858	-223.151.766.400.233	372.100.884.985.344	210.680.136.602.191	940.962.085.217.624	157	390.141.059.575.023	882.076.821.798.615	586.153.553.540.861	23.424.654.820.843	0	0	0	0	0	21.823.560.936.213	12.502.023.754.581	217.515.661.091.503	219.077.687.586.446	-781.380.271.937.079	-900.291.731.993.598	900.274.214.107.753	131.294.683.728.481	641.837.368.094.351	965.183.752.417.795	179	329.959.444.502.189	515.473.887.814.313	400.751.879.699.248	827.261.646.364.372	314.400.104.383.576	172.105.691.060.214	182.794.494.754.045	233.872.806.554.894	935.505.287.042.231	538.030.896.202.977
0	38	1	-180.323.871.122.445	447.699.433.335.241	15.703.213.336.477	824.565.217.391.304	950.893.019.406.379	413.806.748.406.421	772.630.575.297.933	455.481.647.048.579	142.022.888.756.742	257.954.254.982.228	320.710.028.528.383	762.306.593.095.026	237.693.406.904.974	730.758.343.215.687	227.856.405.541.436	413.852.512.428.772	631.181.551.944.566	112.201.986.231.464	252.472.620.777.826	448.807.944.925.858	562.540.444.375.454	142.026.060.284.994	-194.572.517.544.187	212.391.337.835.797	19.580.987.451.332	930.052.558.101.339	122	387.009.975.132.045	874.301.962.716.597	574.238.133.764.833	215.244.397.464.816	0	0	0	0	0	21.627.688.117.106	150.877.893.020.679	215.010.720.981.924	217.515.661.091.503	-783.604.654.944.701	-898.126.868.419.869	898.108.969.391.267	187.805.211.204.708	853.099.461.829.779	973.520.249.221.184	173	349.220.310.720.541	903.426.791.277.259	420.289.855.072.464	124.550.741.863.106	314.524.741.622.558	190.809.734.686.957	197.655.293.182.486	-156.759.323.146.654	935.703.264.230.971	469.904.968.848.994
0	38	1	-181.730.084.240.571	322.685.459.537.769	19.588.150.810.475	782.291.666.666.667	759.578.254.319.454	181.982.968.218.521	584.387.774.620.251	433.017.825.772.948	290.132.800.848.683	176.539.457.412.866	149.248.145.851.246	598.793.404.627.045	401.206.595.372.955	481.296.652.544.127	322.480.825.338.916	196.222.522.116.957	416.263.968.774.148	138.437.783.003.217	166.505.587.509.659	553.751.132.012.869	300.686.676.529.971	500.660.117.319.497	-20.352.565.610.361	236.058.797.780.064	191.544.573.600.561	922.219.657.061.305	138	379.001.178.520.058	863.915.881.377.631	583.665.366.891.173	232.337.663.598.812	1	26.080.348.721.127	11	9	22.732.812.737.847	216.218.396.618.705	130.060.812.684.546	215.010.720.981.924	217.319.008.832.702	-782.098.173.158.734	-900.092.630.643.072	900.075.081.356.047	183.849.855.366.677	888.572.107.388.928	982.620.320.855.615	183	368.331.802.999.069	87.5	486.617.100.371.747	103.597.173.962.983	314.583.606.519.662	142.202.947.236.049	186.832.768.113.205	52.294.385.457.709	935.815.223.195.097	467.179.113.819.985
0	38	1	-181.392.650.518.677	42.949.983.550.131	203.501.949.568.698	786.875	856.728.217.430.324	116.621.982.166.178	266.498.004.034.984	445.053.564.278.654	245.635.268.945.005	980.196.568.039.982	181.184.715.936.821	644.361.893.331.113	355.638.106.668.887	564.281.442.263.982	31.143.986.916.686	124.278.688.569.158	57.778.155.192.004	143.734.425.174.477	231.112.620.768.016	574.937.700.697.906	401.978.545.653.682	92.902.315.178.538	-187.655.554.979.626	-750.234.171.316.932	205.960.567.071.957	933.675.560.673.784	108	386.532.922.750.754	860.734.292.350.633	562.115.997.450.605	235.217.348.956.444	0	0	0	0	0	216.447.208.190.357	104.255.393.779.418	215.641.128.347.914	217.319.008.832.702	-783.093.958.686.257	-900.512.795.588.217	900.495.323.285.986	17.345.599.769.003	678.308.386.790.211	943.957.968.476.357	183	285.857.941.328.678	746.059.544.658.494	38.552.036.199.095	838.439.139.689.072	314.602.014.157.363	15.029.282.016.269	227.520.254.685.336	597.025.023.680.395	935.642.320.740.474	483.713.397.800.865
