data1;dato2;dato3;dato4;time
01.89015;450650;172;1;03.42.39.656
01.89060;450651;172;1;03.42.39.656
01.88244;450652;172;1;03.42.39.656
01.89015;450653;172;1;03.42.39.656
01.89015;450654;172;1;03.42.39.656
01.88924;450655;172;1;03.42.39.656
01.88969;450656;172;1;03.42.39.656
01.89106;450657;172;1;03.42.39.656
01.89015;450658;172;1;03.42.39.656
01.89060;450659;172;1;03.42.39.656
01.85631;450660;173;1;03.42.39.700
01.85676;450661;173;1;03.42.39.700
01.85676;450662;173;1;03.42.39.700
01.85363;450663;173;1;03.42.39.700
01.85811;450664;173;1;03.42.39.700
01.85766;450665;173;1;03.42.39.700
01.85811;450666;173;1;03.42.39.700
01.86080;450667;173;1;03.42.39.700
01.86215;450668;173;1;03.42.39.700
01.86170;450669;173;1;03.42.39.700
01.86125;450670;173;1;03.42.39.755
01.86620;450671;173;1;03.42.39.755
01.86485;450672;173;1;03.42.39.755
01.86845;450673;173;1;03.42.39.755
01.86890;450674;173;1;03.42.39.755
01.87070;450675;173;1;03.42.39.755
01.87160;450676;173;1;03.42.39.755
01.86485;450677;173;1;03.42.39.755
01.87385;450678;173;1;03.42.39.755
01.87385;450679;173;1;03.42.39.766
01.87611;450680;173;1;03.42.39.799
01.87837;450681;173;1;03.42.39.799
01.87837;450682;173;1;03.42.39.799
01.88153;450683;173;1;03.42.39.799
01.88334;450684;173;1;03.42.39.799
01.88561;450685;173;1;03.42.39.799
01.88289;450686;173;1;03.42.39.799
01.88561;450687;173;1;03.42.39.799
01.88244;450688;173;1;03.42.39.810
01.88606;450689;173;1;03.42.39.810
01.88924;450690;173;1;03.42.39.843
01.88787;450691;173;1;03.42.39.843
01.88697;450692;173;1;03.42.39.843
01.88787;450693;173;1;03.42.39.843
01.89105;450694;173;1;03.42.39.843
01.88878;450695;173;1;03.42.39.843
01.88878;450696;173;1;03.42.39.853
01.89105;450697;173;1;03.42.39.853
01.89014;450698;173;1;03.42.39.853
01.89060;450699;173;1;03.42.39.853
01.88108;450700;173;1;03.42.39.897
01.89332;450701;173;1;03.42.39.897
01.88969;450702;173;1;03.42.39.897
