data1;dato2;dato3;dato4;time
02.16539;215700;164;0;03.23.16.787
02.17840;215701;164;0;03.23.16.787
02.17690;215702;164;0;03.23.16.787
02.17991;215703;164;0;03.23.16.787
02.18242;215704;164;0;03.23.16.787
02.17740;215705;164;0;03.23.16.787
02.17690;215706;164;0;03.23.16.787
02.17840;215707;164;0;03.23.16.787
02.17690;215708;164;0;03.23.16.787
02.17941;215709;164;0;03.23.16.787
02.17690;215710;164;1;03.23.16.831
02.17590;215711;164;1;03.23.16.831
02.17790;215712;164;1;03.23.16.831
02.17690;215713;164;1;03.23.16.831
02.17941;215714;164;1;03.23.16.831
02.18041;215715;164;1;03.23.16.831
02.17891;215716;164;1;03.23.16.831
02.17640;215717;164;1;03.23.16.831
02.17941;215718;164;1;03.23.16.831
02.17740;215719;164;1;03.23.16.831
02.14101;215720;165;1;03.23.16.875
02.14051;215721;165;1;03.23.16.875
02.14002;215722;165;1;03.23.16.875
02.14299;215723;165;1;03.23.16.875
02.14497;215724;165;1;03.23.16.875
02.13754;215725;165;1;03.23.16.875
02.14646;215726;165;1;03.23.16.875
02.14547;215727;165;1;03.23.16.875
02.14745;215728;165;1;03.23.16.875
02.14745;215729;165;1;03.23.16.875
02.15043;215730;165;1;03.23.16.930
02.14944;215731;165;1;03.23.16.930
02.15292;215732;165;1;03.23.16.930
02.15292;215733;165;1;03.23.16.930
02.15391;215734;165;1;03.23.16.930
02.15790;215735;165;1;03.23.16.930
02.15441;215736;165;1;03.23.16.930
02.15889;215737;165;1;03.23.16.930
02.16239;215738;165;1;03.23.16.930
02.16288;215739;165;1;03.23.16.941
02.16488;215740;165;1;03.23.16.974
02.15292;215741;165;1;03.23.16.974
02.16738;215742;165;1;03.23.16.974
02.16588;215743;165;1;03.23.16.974
02.16738;215744;165;1;03.23.16.974
02.16938;215745;165;1;03.23.16.974
02.17288;215746;165;1;03.23.16.974
02.17339;215747;165;1;03.23.16.985
02.17389;215748;165;1;03.23.16.985
02.17489;215749;165;1;03.23.16.985
02.16288;215750;165;1;03.23.17.029
02.17689;215751;165;1;03.23.17.029
02.17639;215752;165;1;03.23.17.029
02.17790;215753;165;1;03.23.17.029
02.17890;215754;165;1;03.23.17.029
02.17940;215755;165;1;03.23.17.029
02.17940;215756;165;1;03.23.17.040
02.18141;215757;165;1;03.23.17.040
02.17840;215758;165;1;03.23.17.040
02.17689;215759;165;1;03.23.17.040
02.18292;215760;165;1;03.23.17.073
02.17890;215761;165;1;03.23.17.073
02.18342;215762;165;1;03.23.17.073
02.18091;215763;165;1;03.23.17.073
02.18141;215764;165;1;03.23.17.073
02.17940;215765;165;1;03.23.17.084
02.17940;215766;165;1;03.23.17.084
02.18191;215767;165;1;03.23.17.084
02.18292;215768;165;1;03.23.17.084
02.18141;215769;165;1;03.23.17.084
02.17990;215770;165;1;03.23.17.117
02.18141;215771;165;1;03.23.17.117
02.18493;215772;165;1;03.23.17.117
02.18041;215773;165;1;03.23.17.128
02.18292;215774;165;1;03.23.17.128
02.18141;215775;165;1;03.23.17.128
02.18292;215776;165;1;03.23.17.128
02.18242;215777;165;1;03.23.17.128
02.18091;215778;165;1;03.23.17.128
02.18392;215779;165;1;03.23.17.128
02.18493;215780;165;0;03.23.17.171
02.18392;215781;165;0;03.23.17.182
02.18292;215782;165;0;03.23.17.182
02.18443;215783;165;0;03.23.17.182
02.17990;215784;165;0;03.23.17.182
02.18041;215785;165;0;03.23.17.182
02.18041;215786;165;0;03.23.17.182
02.18543;215787;165;0;03.23.17.182
02.18342;215788;165;0;03.23.17.182
02.18342;215789;165;0;03.23.17.182
02.18493;215790;165;0;03.23.17.226
02.17088;215791;165;0;03.23.17.226
02.18342;215792;165;0;03.23.17.226
02.18141;215793;165;0;03.23.17.226
02.18443;215794;165;0;03.23.17.226
02.18242;215795;165;0;03.23.17.226
02.18292;215796;165;0;03.23.17.226
02.18191;215797;165;0;03.23.17.226
02.18141;215798;165;0;03.23.17.226
02.18041;215799;165;0;03.23.17.226
02.17088;215800;165;0;03.23.17.281
02.18443;215801;165;0;03.23.17.281
02.18493;215802;165;0;03.23.17.281
02.18242;215803;165;0;03.23.17.281
02.18242;215804;165;0;03.23.17.281
02.18292;215805;165;0;03.23.17.281
02.18242;215806;165;0;03.23.17.281
02.18141;215807;165;0;03.23.17.281
02.18292;215808;165;0;03.23.17.281
02.18543;215809;165;0;03.23.17.281
02.18342;215810;165;0;03.23.17.325
02.18041;215811;165;0;03.23.17.325
02.18041;215812;165;0;03.23.17.325
02.18242;215813;165;0;03.23.17.325
02.18342;215814;165;0;03.23.17.325
02.18292;215815;165;0;03.23.17.325
02.18342;215816;165;0;03.23.17.325
02.18041;215817;165;0;03.23.17.325
02.18342;215818;165;0;03.23.17.325
02.18342;215819;165;0;03.23.17.325
02.18242;215820;165;0;03.23.17.369
02.18493;215821;165;0;03.23.17.369
02.18493;215822;165;0;03.23.17.369
02.18292;215823;165;0;03.23.17.369
02.18091;215824;165;0;03.23.17.369
02.18191;215825;165;0;03.23.17.369
02.18392;215826;165;0;03.23.17.369
02.18342;215827;165;0;03.23.17.369
02.18493;215828;165;0;03.23.17.369
02.18493;215829;165;0;03.23.17.380
02.18191;215830;165;0;03.23.17.424
02.18292;215831;165;0;03.23.17.424
02.18242;215832;165;0;03.23.17.424
02.18242;215833;165;0;03.23.17.424
02.17940;215834;165;0;03.23.17.424
02.18493;215835;165;0;03.23.17.424
02.17940;215836;165;0;03.23.17.424
02.17940;215837;165;0;03.23.17.424
02.18292;215838;165;0;03.23.17.435
02.18292;215839;165;0;03.23.17.435
02.18342;215840;165;0;03.23.17.468
02.16938;215841;165;0;03.23.17.468
02.18342;215842;165;0;03.23.17.468
02.18242;215843;165;0;03.23.17.468
02.18242;215844;165;0;03.23.17.468
02.18392;215845;165;0;03.23.17.468
02.18292;215846;165;0;03.23.17.479
02.18292;215847;165;0;03.23.17.479
02.18342;215848;165;0;03.23.17.479
02.18041;215849;165;0;03.23.17.479
02.16838;215850;165;0;03.23.17.523
02.17990;215851;165;0;03.23.17.523
02.18392;215852;165;0;03.23.17.523
02.18493;215853;165;0;03.23.17.523
02.18292;215854;165;0;03.23.17.533
02.17940;215855;165;0;03.23.17.533
02.18292;215856;165;0;03.23.17.533
02.18242;215857;165;0;03.23.17.533
02.18342;215858;165;0;03.23.17.533
02.17890;215859;165;0;03.23.17.533
02.18041;215860;165;0;03.23.17.566
02.18041;215861;165;0;03.23.17.577
02.18091;215862;165;0;03.23.17.577
02.18191;215863;165;0;03.23.17.577
02.18292;215864;165;0;03.23.17.577
02.18242;215865;165;0;03.23.17.577
02.18443;215866;165;0;03.23.17.577
02.18242;215867;165;0;03.23.17.577
02.18342;215868;165;0;03.23.17.577
02.18342;215869;165;0;03.23.17.577
02.18041;215870;165;0;03.23.17.610
02.18191;215871;165;0;03.23.17.621
02.18242;215872;165;0;03.23.17.621
02.18493;215873;165;0;03.23.17.621
02.18242;215874;165;0;03.23.17.621
02.18191;215875;165;0;03.23.17.621
02.18242;215876;165;0;03.23.17.621
02.18493;215877;165;0;03.23.17.621
02.18041;215878;165;0;03.23.17.621
02.18191;215879;165;0;03.23.17.621
02.18342;215880;165;0;03.23.17.675
02.18493;215881;165;0;03.23.17.675
02.18543;215882;165;0;03.23.17.675
02.18443;215883;165;0;03.23.17.675
02.17740;215884;165;0;03.23.17.675
02.18191;215885;165;0;03.23.17.675
02.18191;215886;165;0;03.23.17.675
02.18342;215887;165;0;03.23.17.675
02.18342;215888;165;0;03.23.17.675
02.18292;215889;165;0;03.23.17.675
02.18242;215890;165;0;03.23.17.719
02.16838;215891;165;0;03.23.17.719
02.18191;215892;165;0;03.23.17.719
02.18242;215893;165;0;03.23.17.719
02.18242;215894;165;0;03.23.17.719
02.18493;215895;165;0;03.23.17.719
02.18292;215896;165;0;03.23.17.719
02.18242;215897;165;0;03.23.17.719
02.18292;215898;165;0;03.23.17.719
02.18392;215899;165;0;03.23.17.719
02.17088;215900;165;0;03.23.17.773
02.18443;215901;165;0;03.23.17.773
02.18493;215902;165;0;03.23.17.773
02.18392;215903;165;0;03.23.17.773
02.18392;215904;165;0;03.23.17.773
02.18543;215905;165;0;03.23.17.773
02.18141;215906;165;0;03.23.17.773
02.18392;215907;165;0;03.23.17.773
02.18694;215908;165;0;03.23.17.773
02.18493;215909;165;0;03.23.17.784
02.18242;215910;165;0;03.23.17.817
02.18242;215911;165;0;03.23.17.817
02.18292;215912;165;0;03.23.17.817
02.18543;215913;165;0;03.23.17.817
02.18342;215914;165;0;03.23.17.817
02.18593;215915;165;0;03.23.17.817
02.18443;215916;165;0;03.23.17.817
02.18543;215917;165;0;03.23.17.828
02.18292;215918;165;0;03.23.17.828
02.18342;215919;165;0;03.23.17.828
02.18242;215920;165;0;03.23.17.861
02.18443;215921;165;0;03.23.17.861
02.18493;215922;165;0;03.23.17.861
02.18593;215923;165;0;03.23.17.861
02.18493;215924;165;0;03.23.17.861
02.17740;215925;165;0;03.23.17.861
02.18543;215926;165;0;03.23.17.872
02.18342;215927;165;0;03.23.17.872
02.18644;215928;165;0;03.23.17.872
