data1;dato2;dato3;dato4;time
02.45038;151920;157;1;03.18.01.045
02.45148;151921;157;1;03.18.01.045
02.45258;151922;157;1;03.18.01.045
02.45203;151923;157;1;03.18.01.045
02.45313;151924;157;1;03.18.01.045
02.45422;151925;157;1;03.18.01.045
02.44763;151926;157;1;03.18.01.045
02.45203;151927;157;1;03.18.01.045
02.45203;151928;157;1;03.18.01.045
02.45203;151929;157;1;03.18.01.056
02.40999;151930;158;1;03.18.01.089
02.39809;151931;158;1;03.18.01.089
02.41216;151932;158;1;03.18.01.089
02.41325;151933;158;1;03.18.01.089
02.41216;151934;158;1;03.18.01.089
02.41433;151935;158;1;03.18.01.089
02.41542;151936;158;1;03.18.01.089
02.41759;151937;158;1;03.18.01.089
02.41596;151938;158;1;03.18.01.089
02.41977;151939;158;1;03.18.01.100
02.41651;151940;158;1;03.18.01.144
02.42249;151941;158;1;03.18.01.144
02.42194;151942;158;1;03.18.01.144
02.42249;151943;158;1;03.18.01.144
02.42739;151944;158;1;03.18.01.144
02.42957;151945;158;1;03.18.01.144
02.43175;151946;158;1;03.18.01.144
02.42957;151947;158;1;03.18.01.155
02.43612;151948;158;1;03.18.01.155
02.43612;151949;158;1;03.18.01.155
02.43448;151950;158;1;03.18.01.187
02.44050;151951;158;1;03.18.01.187
02.44105;151952;158;1;03.18.01.187
02.44269;151953;158;1;03.18.01.187
02.43995;151954;158;1;03.18.01.187
02.44379;151955;158;1;03.18.01.187
02.44488;151956;158;1;03.18.01.198
02.45092;151957;158;1;03.18.01.198
02.45147;151958;158;1;03.18.01.198
02.44708;151959;158;1;03.18.01.198
02.45257;151960;158;1;03.18.01.231
02.44982;151961;158;1;03.18.01.231
02.45147;151962;158;1;03.18.01.231
02.45532;151963;158;1;03.18.01.231
02.45147;151964;158;1;03.18.01.242
02.45202;151965;158;1;03.18.01.242
02.45587;151966;158;1;03.18.01.242
02.45807;151967;158;1;03.18.01.242
02.45587;151968;158;1;03.18.01.242
02.45642;151969;158;1;03.18.01.242
02.45697;151970;158;1;03.18.01.286
02.45697;151971;158;1;03.18.01.286
02.45972;151972;158;1;03.18.01.297
02.45642;151973;158;1;03.18.01.297
02.45752;151974;158;1;03.18.01.297
02.45862;151975;158;1;03.18.01.297
02.46082;151976;158;1;03.18.01.297
02.45642;151977;158;1;03.18.01.297
02.45532;151978;158;1;03.18.01.297
02.45642;151979;158;1;03.18.01.297
02.45587;151980;158;1;03.18.01.330
02.44379;151981;158;1;03.18.01.341
02.45587;151982;158;1;03.18.01.341
02.45367;151983;158;1;03.18.01.341
02.45367;151984;158;1;03.18.01.341
02.45312;151985;158;1;03.18.01.341
02.45202;151986;158;1;03.18.01.341
02.45092;151987;158;1;03.18.01.341
02.45532;151988;158;1;03.18.01.341
02.45367;151989;158;1;03.18.01.341
02.44927;151990;158;0;03.18.01.396
02.45477;151991;158;0;03.18.01.396
02.45092;151992;158;0;03.18.01.396
02.45367;151993;158;0;03.18.01.396
02.45257;151994;158;0;03.18.01.396
02.45257;151995;158;0;03.18.01.396
02.45367;151996;158;0;03.18.01.396
02.44982;151997;158;0;03.18.01.396
02.45092;151998;158;0;03.18.01.396
02.45147;151999;158;0;03.18.01.396
02.45202;152000;158;0;03.18.01.440
02.45257;152001;158;0;03.18.01.440
02.45202;152002;158;0;03.18.01.440
02.45312;152003;158;0;03.18.01.440
02.44982;152004;158;0;03.18.01.440
02.45422;152005;158;0;03.18.01.440
02.45257;152006;158;0;03.18.01.440
02.45367;152007;158;0;03.18.01.440
02.45367;152008;158;0;03.18.01.440
02.45257;152009;158;0;03.18.01.440
02.45422;152010;158;0;03.18.01.484
02.45587;152011;158;0;03.18.01.484
02.45092;152012;158;0;03.18.01.484
02.45092;152013;158;0;03.18.01.484
02.45312;152014;158;0;03.18.01.484
02.44214;152015;158;0;03.18.01.484
02.45092;152016;158;0;03.18.01.484
02.45312;152017;158;0;03.18.01.484
02.45642;152018;158;0;03.18.01.484
02.45422;152019;158;0;03.18.01.484
02.45367;152020;158;0;03.18.01.538
02.45092;152021;158;0;03.18.01.538
02.45642;152022;158;0;03.18.01.538
02.45257;152023;158;0;03.18.01.538
02.45367;152024;158;0;03.18.01.538
02.45587;152025;158;0;03.18.01.538
02.45477;152026;158;0;03.18.01.538
02.45257;152027;158;0;03.18.01.538
02.45367;152028;158;0;03.18.01.538
02.45422;152029;158;0;03.18.01.549
02.45642;152030;158;0;03.18.01.582
02.44105;152031;158;0;03.18.01.582
02.45312;152032;158;0;03.18.01.582
02.45532;152033;158;0;03.18.01.582
02.45257;152034;158;0;03.18.01.582
02.45477;152035;158;0;03.18.01.582
02.45532;152036;158;0;03.18.01.593
02.45312;152037;158;0;03.18.01.593
02.45422;152038;158;0;03.18.01.593
02.45312;152039;158;0;03.18.01.593
02.44050;152040;158;0;03.18.01.637
02.45257;152041;158;0;03.18.01.637
02.45257;152042;158;0;03.18.01.637
02.45422;152043;158;0;03.18.01.637
02.45477;152044;158;0;03.18.01.637
02.45037;152045;158;0;03.18.01.648
02.45092;152046;158;0;03.18.01.648
02.45532;152047;158;0;03.18.01.648
02.45257;152048;158;0;03.18.01.648
02.45367;152049;158;0;03.18.01.648
02.45587;152050;158;0;03.18.01.681
02.45422;152051;158;0;03.18.01.681
02.45422;152052;158;0;03.18.01.681
02.45367;152053;158;0;03.18.01.681
02.45147;152054;158;0;03.18.01.692
02.45477;152055;158;0;03.18.01.692
02.45312;152056;158;0;03.18.01.692
02.45147;152057;158;0;03.18.01.692
02.45367;152058;158;0;03.18.01.692
02.45257;152059;158;0;03.18.01.692
02.45312;152060;158;0;03.18.01.725
02.45477;152061;158;0;03.18.01.725
02.45037;152062;158;0;03.18.01.736
02.45477;152063;158;0;03.18.01.736
02.45367;152064;158;0;03.18.01.736
02.44160;152065;158;0;03.18.01.736
02.45422;152066;158;0;03.18.01.736
02.45532;152067;158;0;03.18.01.736
02.45477;152068;158;0;03.18.01.736
02.45367;152069;158;0;03.18.01.736
02.45422;152070;158;0;03.18.01.780
02.45092;152071;158;0;03.18.01.791
02.45422;152072;158;0;03.18.01.791
02.45477;152073;158;0;03.18.01.791
02.45587;152074;158;0;03.18.01.791
02.45367;152075;158;0;03.18.01.791
02.45587;152076;158;0;03.18.01.791
02.45312;152077;158;0;03.18.01.791
02.45367;152078;158;0;03.18.01.791
02.45422;152079;158;0;03.18.01.791
02.45367;152080;158;0;03.18.01.835
02.43995;152081;158;0;03.18.01.835
02.45477;152082;158;0;03.18.01.835
02.45257;152083;158;0;03.18.01.835
02.45257;152084;158;0;03.18.01.835
02.45147;152085;158;0;03.18.01.835
02.45477;152086;158;0;03.18.01.835
02.45422;152087;158;0;03.18.01.835
02.45532;152088;158;0;03.18.01.835
02.45257;152089;158;0;03.18.01.835
02.43776;152090;158;0;03.18.01.890
02.45422;152091;158;0;03.18.01.890
02.45202;152092;158;0;03.18.01.890
02.45257;152093;158;0;03.18.01.890
02.45477;152094;158;0;03.18.01.890
02.45312;152095;158;0;03.18.01.890
02.45312;152096;158;0;03.18.01.890
02.45367;152097;158;0;03.18.01.890
02.45422;152098;158;0;03.18.01.890
02.45422;152099;158;0;03.18.01.890
02.45422;152100;158;0;03.18.01.933
02.45587;152101;158;0;03.18.01.933
02.45202;152102;158;0;03.18.01.933
02.45477;152103;158;0;03.18.01.933
02.45367;152104;158;0;03.18.01.933
02.45257;152105;158;0;03.18.01.933
02.45587;152106;158;0;03.18.01.933
02.45092;152107;158;0;03.18.01.933
02.45312;152108;158;0;03.18.01.933
02.45037;152109;158;0;03.18.01.944
02.45312;152110;158;0;03.18.01.977
02.45092;152111;158;0;03.18.01.977
02.45367;152112;158;0;03.18.01.977
02.45202;152113;158;0;03.18.01.977
02.45147;152114;158;0;03.18.01.977
02.44269;152115;158;0;03.18.01.977
