data1;dato2;dato3;dato4;time
01.97866;400527;170;0;03.38.31.590
01.97726;400528;170;0;03.38.31.590
01.97866;400529;170;0;03.38.31.590
01.96419;400530;170;1;03.38.31.590
01.97679;400531;170;1;03.38.31.590
01.97866;400532;170;1;03.38.31.590
01.97632;400533;170;1;03.38.31.590
01.97866;400534;170;1;03.38.31.590
01.97820;400535;170;1;03.38.31.590
01.97679;400536;170;1;03.38.31.590
01.97866;400537;170;1;03.38.31.590
01.97773;400538;170;1;03.38.31.590
01.97679;400539;170;1;03.38.31.590
01.94237;400540;171;1;03.38.31.612
01.94283;400541;171;1;03.38.31.612
01.94653;400542;171;1;03.38.31.612
01.94746;400543;171;1;03.38.31.612
01.94561;400544;171;1;03.38.31.612
01.94699;400545;171;1;03.38.31.612
01.94468;400546;171;1;03.38.31.617
01.94653;400547;171;1;03.38.31.617
01.94838;400548;171;1;03.38.31.617
01.95024;400549;171;1;03.38.31.617
01.94699;400550;171;1;03.38.31.663
01.95256;400551;171;1;03.38.31.663
01.95349;400552;171;1;03.38.31.663
01.95674;400553;171;1;03.38.31.663
01.95581;400554;171;1;03.38.31.663
01.95906;400555;171;1;03.38.31.663
01.96092;400556;171;1;03.38.31.663
01.95859;400557;171;1;03.38.31.663
01.96232;400558;171;1;03.38.31.663
01.96511;400559;171;1;03.38.31.663
01.96511;400560;171;1;03.38.31.719
01.96465;400561;171;1;03.38.31.719
01.96698;400562;171;1;03.38.31.719
01.96884;400563;171;1;03.38.31.719
01.96838;400564;171;1;03.38.31.719
01.97118;400565;171;1;03.38.31.719
01.97118;400566;171;1;03.38.31.719
01.97305;400567;171;1;03.38.31.719
01.97445;400568;171;1;03.38.31.719
01.97398;400569;171;1;03.38.31.719
01.97632;400570;171;1;03.38.31.762
01.96511;400571;171;1;03.38.31.762
01.97679;400572;171;1;03.38.31.762
01.97585;400573;171;1;03.38.31.762
01.97819;400574;171;1;03.38.31.762
01.97725;400575;171;1;03.38.31.762
01.97960;400576;171;1;03.38.31.762
01.97913;400577;171;1;03.38.31.762
01.97866;400578;171;1;03.38.31.762
01.97913;400579;171;1;03.38.31.773
01.96931;400580;171;1;03.38.31.817
01.97819;400581;171;1;03.38.31.817
01.98381;400582;171;1;03.38.31.817
01.98147;400583;171;1;03.38.31.817
01.98100;400584;171;1;03.38.31.817
01.98006;400585;171;1;03.38.31.817
01.98053;400586;171;1;03.38.31.817
01.97960;400587;171;1;03.38.31.817
01.97960;400588;171;1;03.38.31.817
01.98006;400589;171;1;03.38.31.828
01.98006;400590;171;1;03.38.31.861
01.98194;400591;171;1;03.38.31.861
01.98241;400592;171;1;03.38.31.861
01.98194;400593;171;1;03.38.31.861
01.98194;400594;171;1;03.38.31.861
01.98194;400595;171;1;03.38.31.861
01.98381;400596;171;1;03.38.31.861
01.98194;400597;171;1;03.38.31.873
01.98194;400598;171;1;03.38.31.873
01.97866;400599;171;1;03.38.31.873
01.98147;400600;171;0;03.38.31.906
01.98053;400601;171;0;03.38.31.906
01.98288;400602;171;0;03.38.31.906
01.97960;400603;171;0;03.38.31.906
01.98381;400604;171;0;03.38.31.906
01.98147;400605;171;0;03.38.31.906
01.98194;400606;171;0;03.38.31.906
01.98381;400607;171;0;03.38.31.917
01.98288;400608;171;0;03.38.31.917
01.98006;400609;171;0;03.38.31.917
01.98053;400610;171;0;03.38.31.960
01.98288;400611;171;0;03.38.31.960
01.98381;400612;171;0;03.38.31.960
01.98147;400613;171;0;03.38.31.960
01.97071;400614;171;0;03.38.31.960
01.97960;400615;171;0;03.38.31.971
01.97960;400616;171;0;03.38.31.971
01.98147;400617;171;0;03.38.31.971
01.97960;400618;171;0;03.38.31.971
01.98381;400619;171;0;03.38.31.971
01.98053;400620;171;0;03.38.32.004
01.96884;400621;171;0;03.38.32.004
01.97960;400622;171;0;03.38.32.004
01.98100;400623;171;0;03.38.32.015
01.98381;400624;171;0;03.38.32.015
01.98381;400625;171;0;03.38.32.015
01.98335;400626;171;0;03.38.32.015
01.98288;400627;171;0;03.38.32.015
01.98381;400628;171;0;03.38.32.015
01.98147;400629;171;0;03.38.32.015
01.96884;400630;171;0;03.38.32.059
01.98381;400631;171;0;03.38.32.070
01.97866;400632;171;0;03.38.32.070
01.98428;400633;171;0;03.38.32.070
01.98381;400634;171;0;03.38.32.070
01.98147;400635;171;0;03.38.32.070
01.98194;400636;171;0;03.38.32.070
01.98288;400637;171;0;03.38.32.070
01.98288;400638;171;0;03.38.32.070
01.97725;400639;171;0;03.38.32.070
01.98381;400640;171;0;03.38.32.114
01.98241;400641;171;0;03.38.32.114
01.98194;400642;171;0;03.38.32.114
01.98241;400643;171;0;03.38.32.114
01.98053;400644;171;0;03.38.32.114
01.98475;400645;171;0;03.38.32.114
01.98194;400646;171;0;03.38.32.114
01.98147;400647;171;0;03.38.32.114
01.98053;400648;171;0;03.38.32.114
01.98100;400649;171;0;03.38.32.114
01.97913;400650;171;0;03.38.32.159
01.98381;400651;171;0;03.38.32.159
01.98147;400652;171;0;03.38.32.159
01.98194;400653;171;0;03.38.32.159
01.98147;400654;171;0;03.38.32.159
01.98194;400655;171;0;03.38.32.159
01.98053;400656;171;0;03.38.32.159
01.98147;400657;171;0;03.38.32.159
01.97960;400658;171;0;03.38.32.159
01.98381;400659;171;0;03.38.32.159
01.98053;400660;171;0;03.38.32.214
01.98147;400661;171;0;03.38.32.214
01.98100;400662;171;0;03.38.32.214
01.98288;400663;171;0;03.38.32.214
01.97585;400664;171;0;03.38.32.214
01.98288;400665;171;0;03.38.32.214
01.97772;400666;171;0;03.38.32.214
01.98194;400667;171;0;03.38.32.214
01.97960;400668;171;0;03.38.32.214
01.98194;400669;171;0;03.38.32.214
01.98194;400670;171;0;03.38.32.258
01.96744;400671;171;0;03.38.32.258
01.98147;400672;171;0;03.38.32.258
01.98147;400673;171;0;03.38.32.258
01.98381;400674;171;0;03.38.32.258
01.97866;400675;171;0;03.38.32.258
01.98288;400676;171;0;03.38.32.258
01.97913;400677;171;0;03.38.32.258
01.98194;400678;171;0;03.38.32.258
01.97866;400679;171;0;03.38.32.258
01.97024;400680;171;0;03.38.32.315
01.98147;400681;171;0;03.38.32.315
01.97913;400682;171;0;03.38.32.315
01.98006;400683;171;0;03.38.32.315
01.97960;400684;171;0;03.38.32.315
01.98241;400685;171;0;03.38.32.315
01.98100;400686;171;0;03.38.32.315
01.98053;400687;171;0;03.38.32.315
01.98194;400688;171;0;03.38.32.315
01.98381;400689;171;0;03.38.32.315
01.98241;400690;171;0;03.38.32.358
01.98006;400691;171;0;03.38.32.358
01.98288;400692;171;0;03.38.32.358
01.98194;400693;171;0;03.38.32.358
01.98335;400694;171;0;03.38.32.358
01.98241;400695;171;0;03.38.32.358
01.98100;400696;171;0;03.38.32.358
01.98194;400697;171;0;03.38.32.358
01.98006;400698;171;0;03.38.32.358
01.98241;400699;171;0;03.38.32.369
01.98335;400700;171;0;03.38.32.402
01.98288;400701;171;0;03.38.32.402
01.98147;400702;171;0;03.38.32.402
01.98053;400703;171;0;03.38.32.402
01.98194;400704;171;0;03.38.32.402
01.97258;400705;171;0;03.38.32.402
01.98053;400706;171;0;03.38.32.402
01.98100;400707;171;0;03.38.32.402
01.98006;400708;171;0;03.38.32.413
01.98100;400709;171;0;03.38.32.413
01.97960;400710;171;0;03.38.32.457
01.98288;400711;171;0;03.38.32.457
01.98381;400712;171;0;03.38.32.457
01.97866;400713;171;0;03.38.32.457
01.98053;400714;171;0;03.38.32.457
01.98194;400715;171;0;03.38.32.457
01.98006;400716;171;0;03.38.32.469
01.98147;400717;171;0;03.38.32.469
01.98053;400718;171;0;03.38.32.469
01.98194;400719;171;0;03.38.32.469
01.98335;400720;171;0;03.38.32.503
01.97024;400721;171;0;03.38.32.503
01.98100;400722;171;0;03.38.32.503
01.98100;400723;171;0;03.38.32.503
01.97960;400724;171;0;03.38.32.503
01.98194;400725;171;0;03.38.32.503
01.98194;400726;171;0;03.38.32.503
01.98335;400727;171;0;03.38.32.503
01.98194;400728;171;0;03.38.32.504
01.98381;400729;171;0;03.38.32.515
01.97960;400730;171;0;03.38.32.559
01.98100;400731;171;0;03.38.32.559
01.98194;400732;171;0;03.38.32.559
01.98006;400733;171;0;03.38.32.559
01.98194;400734;171;0;03.38.32.571
01.98194;400735;171;0;03.38.32.571
01.98194;400736;171;0;03.38.32.571
01.97960;400737;171;0;03.38.32.571
01.98100;400738;171;0;03.38.32.571
01.98335;400739;171;0;03.38.32.571
01.98241;400740;171;0;03.38.32.605
01.98100;400741;171;0;03.38.32.605
01.98241;400742;171;0;03.38.32.605
01.98194;400743;171;0;03.38.32.605
01.98241;400744;171;0;03.38.32.605
01.98100;400745;171;0;03.38.32.605
01.98053;400746;171;0;03.38.32.605
01.97772;400747;171;0;03.38.32.605
01.97772;400748;171;0;03.38.32.616
01.97866;400749;171;0;03.38.32.616
01.98053;400750;171;0;03.38.32.649
01.98100;400751;171;0;03.38.32.649
01.98288;400752;171;0;03.38.32.649
01.97960;400753;171;0;03.38.32.649
01.98381;400754;171;0;03.38.32.649
