data1;dato2;dato3;dato4;time
03.71205;578020;129;0;03.58.48.382
03.70807;578021;129;0;03.58.48.382
03.70568;578022;129;0;03.58.48.382
03.69773;578023;129;0;03.58.48.382
03.69534;578024;129;0;03.58.48.382
03.68662;578025;129;0;03.58.48.382
03.68029;578026;129;0;03.58.48.383
03.67555;578027;129;0;03.58.48.383
03.66766;578028;129;0;03.58.48.383
03.66530;578029;129;0;03.58.48.394
03.66293;578030;129;1;03.58.48.432
03.64723;578031;129;1;03.58.48.432
03.63627;578032;129;1;03.58.48.432
03.63237;578033;129;1;03.58.48.432
03.62691;578034;129;1;03.58.48.432
03.61990;578035;129;1;03.58.48.432
03.60128;578036;129;1;03.58.48.432
03.60206;578037;129;1;03.58.48.432
03.59433;578038;129;1;03.58.48.432
03.58507;578039;129;1;03.58.48.432
03.25266;578040;135;1;03.58.48.476
03.24495;578041;135;1;03.58.48.476
03.24075;578042;135;1;03.58.48.476
03.23446;578043;135;1;03.58.48.476
03.23376;578044;135;1;03.58.48.476
03.23237;578045;135;1;03.58.48.476
03.23167;578046;135;1;03.58.48.476
03.23237;578047;135;1;03.58.48.476
03.23376;578048;135;1;03.58.48.476
03.23865;578049;135;1;03.58.48.476
03.24635;578050;135;1;03.58.48.530
03.25055;578051;135;1;03.58.48.530
03.25617;578052;135;1;03.58.48.530
03.26602;578053;135;1;03.58.48.530
03.27589;578054;135;1;03.58.48.530
03.28014;578055;135;1;03.58.48.530
03.28934;578056;135;1;03.58.48.530
03.29857;578057;135;1;03.58.48.530
03.30356;578058;135;1;03.58.48.530
03.31354;578059;135;1;03.58.48.530
03.31640;578060;135;1;03.58.48.574
03.31783;578061;135;1;03.58.48.574
03.33215;578062;135;1;03.58.48.574
03.34006;578063;135;1;03.58.48.574
03.34294;578064;135;1;03.58.48.574
03.34510;578065;135;1;03.58.48.574
03.34726;578066;135;1;03.58.48.574
03.34798;578067;135;1;03.58.48.574
03.34943;578068;135;1;03.58.48.574
03.34798;578069;135;1;03.58.48.585
03.34726;578070;135;1;03.58.48.629
03.34294;578071;135;1;03.58.48.629
03.33431;578072;135;1;03.58.48.629
03.32498;578073;135;1;03.58.48.629
03.31854;578074;135;1;03.58.48.629
03.30000;578075;135;1;03.58.48.629
03.28793;578076;135;1;03.58.48.629
03.26461;578077;135;1;03.58.48.640
03.24145;578078;135;1;03.58.48.640
03.21983;578079;135;1;03.58.48.640
03.19490;578080;135;1;03.58.48.673
03.16398;578081;135;1;03.58.48.673
03.14080;578082;135;1;03.58.48.673
03.11171;578083;135;1;03.58.48.673
03.08487;578084;135;1;03.58.48.673
03.05891;578085;135;1;03.58.48.684
03.02066;578086;135;1;03.58.48.684
03.01018;578087;135;1;03.58.48.684
02.98414;578088;135;1;03.58.48.684
02.95894;578089;135;1;03.58.48.684
02.94224;578090;135;1;03.58.48.716
02.92435;578091;135;1;03.58.48.716
02.90466;578092;135;1;03.58.48.716
02.89265;578093;135;1;03.58.48.716
02.88257;578094;135;1;03.58.48.727
02.87315;578095;135;1;03.58.48.727
02.86626;578096;135;1;03.58.48.727
02.85563;578097;135;1;03.58.48.727
02.84940;578098;135;1;03.58.48.727
02.84753;578099;135;1;03.58.48.727
02.84629;578100;135;0;03.58.48.771
02.84318;578101;135;0;03.58.48.782
02.84442;578102;135;0;03.58.48.782
02.84753;578103;135;0;03.58.48.782
02.84629;578104;135;0;03.58.48.782
02.85626;578105;135;0;03.58.48.782
02.85563;578106;135;0;03.58.48.782
02.85938;578107;135;0;03.58.48.782
02.86500;578108;135;0;03.58.48.782
02.86688;578109;135;0;03.58.48.782
02.87252;578110;135;0;03.58.48.826
02.85813;578111;135;0;03.58.48.826
02.88194;578112;135;0;03.58.48.826
02.88383;578113;135;0;03.58.48.826
02.89139;578114;135;0;03.58.48.826
02.89581;578115;135;0;03.58.48.826
02.90150;578116;135;0;03.58.48.826
02.90340;578117;135;0;03.58.48.826
02.91100;578118;135;0;03.58.48.826
02.91990;578119;135;0;03.58.48.826
