data1;dato2;dato3;dato4;time
04.98247;569850;130;1;03.54.58.077
04.97591;569851;130;1;03.54.58.077
04.97700;569852;130;1;03.54.58.077
04.98356;569853;130;1;03.54.58.077
04.98356;569854;130;1;03.54.58.077
04.98466;569855;130;1;03.54.58.077
04.98137;569856;130;1;03.54.58.077
04.98247;569857;130;1;03.54.58.077
04.97700;569858;130;1;03.54.58.077
04.97809;569859;130;1;03.54.58.077
06.25755;569860;116;1;03.54.58.132
06.26763;569861;116;1;03.54.58.132
06.25036;569862;116;1;03.54.58.132
06.24174;569863;116;1;03.54.58.132
06.22313;569864;116;1;03.54.58.132
06.19605;569865;116;1;03.54.58.132
06.17054;569866;116;1;03.54.58.132
06.12970;569867;116;1;03.54.58.132
06.08642;569868;116;1;03.54.58.132
06.03389;569869;116;1;03.54.58.132
05.98463;569870;116;1;03.54.58.176
05.93183;569871;116;1;03.54.58.176
05.87695;569872;116;1;03.54.58.176
05.81216;569873;116;1;03.54.58.176
05.75863;569874;116;1;03.54.58.176
05.69671;569875;116;1;03.54.58.176
05.63307;569876;116;1;03.54.58.176
05.58903;569877;116;1;03.54.58.176
05.52807;569878;116;1;03.54.58.176
05.47889;569879;116;1;03.54.58.176
05.43266;569880;116;1;03.54.58.220
05.37731;569881;116;1;03.54.58.220
05.33446;569882;116;1;03.54.58.220
05.29554;569883;116;1;03.54.58.220
05.25578;569884;116;1;03.54.58.220
05.21407;569885;116;1;03.54.58.220
05.18075;569886;116;1;03.54.58.220
05.14654;569887;116;1;03.54.58.220
05.12162;569888;116;1;03.54.58.231
05.09011;569889;116;1;03.54.58.231
05.05882;569890;116;1;03.54.58.275
05.03882;569891;116;1;03.54.58.275
05.01892;569892;116;1;03.54.58.275
05.00350;569893;116;1;03.54.58.275
04.98594;569894;116;1;03.54.58.275
04.97064;569895;116;1;03.54.58.286
04.95430;569896;116;1;03.54.58.286
04.94561;569897;116;1;03.54.58.286
04.92937;569898;116;1;03.54.58.286
04.92073;569899;116;1;03.54.58.286
04.91104;569900;116;1;03.54.58.319
04.90458;569901;116;1;03.54.58.319
04.89385;569902;116;1;03.54.58.319
04.88421;569903;116;1;03.54.58.319
04.88207;569904;116;1;03.54.58.329
04.88207;569905;116;1;03.54.58.329
04.87673;569906;116;1;03.54.58.329
04.87140;569907;116;1;03.54.58.329
04.86927;569908;116;1;03.54.58.329
04.86820;569909;116;1;03.54.58.329
04.86500;569910;116;1;03.54.58.373
04.86820;569911;116;1;03.54.58.373
04.85756;569912;116;1;03.54.58.384
04.85968;569913;116;1;03.54.58.384
04.85649;569914;116;1;03.54.58.384
