data1;dato2;dato3;dato4;time
02.24900;713750;161;0;04.10.00.272
02.25158;713751;161;0;04.10.00.272
02.25209;713752;161;0;04.10.00.272
02.25106;713753;161;0;04.10.00.272
02.25106;713754;161;0;04.10.00.272
02.25106;713755;161;0;04.10.00.272
02.25003;713756;161;0;04.10.00.272
02.25003;713757;161;0;04.10.00.272
02.25209;713758;161;0;04.10.00.283
02.24900;713759;161;0;04.10.00.283
02.24798;713760;161;1;04.10.00.316
02.25106;713761;161;1;04.10.00.316
02.25312;713762;161;1;04.10.00.316
02.25055;713763;161;1;04.10.00.316
02.24900;713764;161;1;04.10.00.316
02.25260;713765;161;1;04.10.00.316
02.25106;713766;161;1;04.10.00.327
02.24849;713767;161;1;04.10.00.327
02.25260;713768;161;1;04.10.00.327
02.25106;713769;161;1;04.10.00.327
02.17691;713770;163;1;04.10.00.370
02.17540;713771;163;1;04.10.00.370
02.17891;713772;163;1;04.10.00.370
02.17841;713773;163;1;04.10.00.370
02.17941;713774;163;1;04.10.00.381
02.18193;713775;163;1;04.10.00.381
02.18092;713776;163;1;04.10.00.381
02.18343;713777;163;1;04.10.00.381
02.18595;713778;163;1;04.10.00.381
02.18695;713779;163;1;04.10.00.381
02.19199;713780;163;1;04.10.00.414
02.19048;713781;163;1;04.10.00.414
02.19552;713782;163;1;04.10.00.414
02.20158;713783;163;1;04.10.00.425
02.20462;713784;163;1;04.10.00.425
02.20361;713785;163;1;04.10.00.425
02.20715;713786;163;1;04.10.00.425
02.21222;713787;163;1;04.10.00.425
02.21679;713788;163;1;04.10.00.425
02.21832;713789;163;1;04.10.00.425
02.20766;713790;163;1;04.10.00.469
02.22392;713791;163;1;04.10.00.480
02.22851;713792;163;1;04.10.00.480
02.23055;713793;163;1;04.10.00.480
02.23464;713794;163;1;04.10.00.480
02.23566;713795;163;1;04.10.00.480
02.24027;713796;163;1;04.10.00.480
02.24027;713797;163;1;04.10.00.480
02.24488;713798;163;1;04.10.00.480
02.24027;713799;163;1;04.10.00.480
02.24386;713800;163;1;04.10.00.524
02.24745;713801;163;1;04.10.00.524
02.24899;713802;163;1;04.10.00.524
02.25156;713803;163;1;04.10.00.524
02.25105;713804;163;1;04.10.00.524
02.25053;713805;163;1;04.10.00.524
02.25362;713806;163;1;04.10.00.524
02.25619;713807;163;1;04.10.00.524
02.25516;713808;163;1;04.10.00.524
02.25465;713809;163;1;04.10.00.524
02.25362;713810;163;1;04.10.00.567
02.25723;713811;163;1;04.10.00.567
02.25826;713812;163;1;04.10.00.567
02.26083;713813;163;1;04.10.00.567
02.25877;713814;163;1;04.10.00.567
02.25826;713815;163;1;04.10.00.567
02.26135;713816;163;1;04.10.00.567
02.26083;713817;163;1;04.10.00.567
02.26032;713818;163;1;04.10.00.567
02.26187;713819;163;1;04.10.00.567
02.26032;713820;163;1;04.10.00.622
02.26187;713821;163;1;04.10.00.622
02.26032;713822;163;1;04.10.00.622
02.26238;713823;163;1;04.10.00.622
02.24951;713824;163;1;04.10.00.622
02.26135;713825;163;1;04.10.00.622
02.26083;713826;163;1;04.10.00.622
02.26032;713827;163;1;04.10.00.622
02.26187;713828;163;1;04.10.00.622
02.26135;713829;163;1;04.10.00.622
02.25774;713830;163;0;04.10.00.666
02.25053;713831;163;0;04.10.00.666
02.25877;713832;163;0;04.10.00.666
02.25929;713833;163;0;04.10.00.666
02.26083;713834;163;0;04.10.00.666
02.25723;713835;163;0;04.10.00.666
02.25877;713836;163;0;04.10.00.666
02.26187;713837;163;0;04.10.00.666
02.25877;713838;163;0;04.10.00.666
02.25877;713839;163;0;04.10.00.677
02.24848;713840;163;0;04.10.00.721
02.25980;713841;163;0;04.10.00.721
02.25929;713842;163;0;04.10.00.721
02.25877;713843;163;0;04.10.00.721
02.25877;713844;163;0;04.10.00.721
02.25826;713845;163;0;04.10.00.721
02.25877;713846;163;0;04.10.00.732
02.25774;713847;163;0;04.10.00.732
02.25774;713848;163;0;04.10.00.732
02.25568;713849;163;0;04.10.00.732
02.26083;713850;163;0;04.10.00.765
02.25929;713851;163;0;04.10.00.765
02.25980;713852;163;0;04.10.00.765
02.26083;713853;163;0;04.10.00.765
02.25671;713854;163;0;04.10.00.765
02.25774;713855;163;0;04.10.00.776
02.25774;713856;163;0;04.10.00.776
02.25877;713857;163;0;04.10.00.776
02.25568;713858;163;0;04.10.00.776
02.25774;713859;163;0;04.10.00.776
02.25929;713860;163;0;04.10.00.809
02.25877;713861;163;0;04.10.00.809
02.25774;713862;163;0;04.10.00.809
02.25774;713863;163;0;04.10.00.809
02.25980;713864;163;0;04.10.00.820
02.25568;713865;163;0;04.10.00.820
02.25671;713866;163;0;04.10.00.820
02.25826;713867;163;0;04.10.00.820
02.25877;713868;163;0;04.10.00.820
02.25723;713869;163;0;04.10.00.820
02.25774;713870;163;0;04.10.00.864
02.25877;713871;163;0;04.10.00.864
02.25877;713872;163;0;04.10.00.875
02.25774;713873;163;0;04.10.00.875
02.25362;713874;163;0;04.10.00.875
02.25774;713875;163;0;04.10.00.875
02.25619;713876;163;0;04.10.00.875
02.25568;713877;163;0;04.10.00.875
02.25929;713878;163;0;04.10.00.875
02.25826;713879;163;0;04.10.00.875
02.25929;713880;163;0;04.10.00.907
02.25105;713881;163;0;04.10.00.918
02.25568;713882;163;0;04.10.00.918
02.25568;713883;163;0;04.10.00.918
02.25723;713884;163;0;04.10.00.918
02.25362;713885;163;0;04.10.00.918
02.25929;713886;163;0;04.10.00.918
02.25568;713887;163;0;04.10.00.918
02.25774;713888;163;0;04.10.00.918
02.25723;713889;163;0;04.10.00.918
02.24488;713890;163;0;04.10.00.973
02.25723;713891;163;0;04.10.00.973
02.25877;713892;163;0;04.10.00.973
02.25671;713893;163;0;04.10.00.973
02.25774;713894;163;0;04.10.00.973
02.25723;713895;163;0;04.10.00.973
02.25774;713896;163;0;04.10.00.973
02.25826;713897;163;0;04.10.00.973
