data1;dato2;dato3;dato4;time
02.29612;242050;164;1;03.25.27.170
02.29351;242051;164;1;03.25.27.170
02.29455;242052;164;1;03.25.27.170
02.29664;242053;164;1;03.25.27.170
02.29507;242054;164;1;03.25.27.170
02.29716;242055;164;1;03.25.27.170
02.29612;242056;164;1;03.25.27.170
02.29299;242057;164;1;03.25.27.170
02.29455;242058;164;1;03.25.27.170
02.29507;242059;164;1;03.25.27.182
02.37012;242060;162;1;03.25.27.217
02.37012;242061;162;1;03.25.27.217
02.37387;242062;162;1;03.25.27.217
02.37333;242063;162;1;03.25.27.217
02.37065;242064;162;1;03.25.27.217
02.36958;242065;162;1;03.25.27.217
02.36958;242066;162;1;03.25.27.217
02.36477;242067;162;1;03.25.27.217
02.36317;242068;162;1;03.25.27.217
02.36210;242069;162;1;03.25.27.217
02.35837;242070;162;1;03.25.27.271
02.35464;242071;162;1;03.25.27.271
02.35039;242072;162;1;03.25.27.271
02.34826;242073;162;1;03.25.27.271
02.34402;242074;162;1;03.25.27.271
02.34084;242075;162;1;03.25.27.271
02.34031;242076;162;1;03.25.27.271
02.33290;242077;162;1;03.25.27.271
02.33026;242078;162;1;03.25.27.271
02.32709;242079;162;1;03.25.27.282
02.32604;242080;162;1;03.25.27.315
02.32235;242081;162;1;03.25.27.315
02.32024;242082;162;1;03.25.27.315
02.31709;242083;162;1;03.25.27.315
02.31341;242084;162;1;03.25.27.315
02.31078;242085;162;1;03.25.27.315
02.29665;242086;162;1;03.25.27.315
02.30764;242087;162;1;03.25.27.318
02.30554;242088;162;1;03.25.27.318
02.30083;242089;162;1;03.25.27.318
02.30293;242090;162;1;03.25.27.362
02.30293;242091;162;1;03.25.27.362
02.29665;242092;162;1;03.25.27.362
02.29561;242093;162;1;03.25.27.362
02.29665;242094;162;1;03.25.27.362
02.29404;242095;162;1;03.25.27.362
02.29404;242096;162;1;03.25.27.362
02.29509;242097;162;1;03.25.27.362
02.29039;242098;162;1;03.25.27.362
02.28831;242099;162;1;03.25.27.362
02.29039;242100;162;1;03.25.27.417
02.29092;242101;162;1;03.25.27.417
02.28883;242102;162;1;03.25.27.417
02.28935;242103;162;1;03.25.27.417
02.28779;242104;162;1;03.25.27.417
02.28623;242105;162;1;03.25.27.417
02.28623;242106;162;1;03.25.27.417
02.28623;242107;162;1;03.25.27.417
02.28623;242108;162;1;03.25.27.417
02.28883;242109;162;1;03.25.27.418
02.28727;242110;162;1;03.25.27.462
02.27480;242111;162;1;03.25.27.462
02.28727;242112;162;1;03.25.27.462
02.28571;242113;162;1;03.25.27.462
02.28675;242114;162;1;03.25.27.462
02.28727;242115;162;1;03.25.27.462
02.28623;242116;162;1;03.25.27.462
02.28675;242117;162;1;03.25.27.462
02.28779;242118;162;1;03.25.27.473
02.28883;242119;162;1;03.25.27.473
02.28467;242120;162;0;03.25.27.517
02.28571;242121;162;0;03.25.27.517
02.28415;242122;162;0;03.25.27.517
02.28831;242123;162;0;03.25.27.517
02.28675;242124;162;0;03.25.27.517
02.28519;242125;162;0;03.25.27.517
02.28623;242126;162;0;03.25.27.528
02.28623;242127;162;0;03.25.27.528
02.28519;242128;162;0;03.25.27.528
02.28467;242129;162;0;03.25.27.528
02.28571;242130;162;0;03.25.27.561
02.28623;242131;162;0;03.25.27.561
02.28675;242132;162;0;03.25.27.561
02.28519;242133;162;0;03.25.27.561
02.28571;242134;162;0;03.25.27.561
02.28623;242135;162;0;03.25.27.572
02.27221;242136;162;0;03.25.27.572
02.28623;242137;162;0;03.25.27.572
02.28519;242138;162;0;03.25.27.572
02.28727;242139;162;0;03.25.27.572
02.28727;242140;162;0;03.25.27.605
02.28623;242141;162;0;03.25.27.605
02.28571;242142;162;0;03.25.27.605
02.28675;242143;162;0;03.25.27.605
02.28467;242144;162;0;03.25.27.616
02.28675;242145;162;0;03.25.27.616
02.28675;242146;162;0;03.25.27.616
02.28623;242147;162;0;03.25.27.616
02.28727;242148;162;0;03.25.27.616
02.28519;242149;162;0;03.25.27.616
02.28623;242150;162;0;03.25.27.660
02.28727;242151;162;0;03.25.27.671
02.28467;242152;162;0;03.25.27.671
02.28675;242153;162;0;03.25.27.671
02.28675;242154;162;0;03.25.27.671
02.28675;242155;162;0;03.25.27.671
02.28675;242156;162;0;03.25.27.671
02.28571;242157;162;0;03.25.27.671
02.28571;242158;162;0;03.25.27.671
02.28987;242159;162;0;03.25.27.671
02.28727;242160;162;0;03.25.27.714
02.27429;242161;162;0;03.25.27.714
02.28415;242162;162;0;03.25.27.714
02.28571;242163;162;0;03.25.27.714
02.28571;242164;162;0;03.25.27.714
02.28623;242165;162;0;03.25.27.714
02.28675;242166;162;0;03.25.27.714
02.28623;242167;162;0;03.25.27.714
02.28883;242168;162;0;03.25.27.714
02.28987;242169;162;0;03.25.27.714
02.28571;242170;162;0;03.25.27.769
02.28675;242171;162;0;03.25.27.769
02.28415;242172;162;0;03.25.27.769
02.28363;242173;162;0;03.25.27.769
02.28415;242174;162;0;03.25.27.769
02.28623;242175;162;0;03.25.27.769
02.28623;242176;162;0;03.25.27.769
02.28675;242177;162;0;03.25.27.769
02.28779;242178;162;0;03.25.27.769
02.28675;242179;162;0;03.25.27.769
02.28519;242180;162;0;03.25.27.813
02.28623;242181;162;0;03.25.27.813
02.28623;242182;162;0;03.25.27.813
02.28623;242183;162;0;03.25.27.813
02.29039;242184;162;0;03.25.27.813
02.28883;242185;162;0;03.25.27.813
02.27221;242186;162;0;03.25.27.813
02.28675;242187;162;0;03.25.27.813
02.28415;242188;162;0;03.25.27.813
02.28571;242189;162;0;03.25.27.813
02.28675;242190;162;0;03.25.27.857
02.28623;242191;162;0;03.25.27.857
02.28675;242192;162;0;03.25.27.857
02.28935;242193;162;0;03.25.27.857
02.28727;242194;162;0;03.25.27.857
02.28675;242195;162;0;03.25.27.857
02.28571;242196;162;0;03.25.27.857
02.28935;242197;162;0;03.25.27.857
02.28987;242198;162;0;03.25.27.857
02.28675;242199;162;0;03.25.27.868
02.28727;242200;162;0;03.25.27.912
02.28727;242201;162;0;03.25.27.912
02.28779;242202;162;0;03.25.27.912
02.28623;242203;162;0;03.25.27.912
02.28415;242204;162;0;03.25.27.912
02.28727;242205;162;0;03.25.27.912
02.28571;242206;162;0;03.25.27.912
02.28623;242207;162;0;03.25.27.912
02.28571;242208;162;0;03.25.27.923
02.29092;242209;162;0;03.25.27.923
02.28675;242210;162;0;03.25.27.956
02.28103;242211;162;0;03.25.27.956
02.28519;242212;162;0;03.25.27.956
02.28623;242213;162;0;03.25.27.956
02.28831;242214;162;0;03.25.27.956
02.28883;242215;162;0;03.25.27.956
02.28883;242216;162;0;03.25.27.956
02.28571;242217;162;0;03.25.27.967
02.28571;242218;162;0;03.25.27.967
02.28883;242219;162;0;03.25.27.967
02.28935;242220;162;0;03.25.28.011
02.28883;242221;162;0;03.25.28.011
02.28623;242222;162;0;03.25.28.011
02.28831;242223;162;0;03.25.28.011
02.28623;242224;162;0;03.25.28.022
02.28571;242225;162;0;03.25.28.022
02.28779;242226;162;0;03.25.28.022
02.28883;242227;162;0;03.25.28.022
02.28987;242228;162;0;03.25.28.022
02.28883;242229;162;0;03.25.28.022
02.29092;242230;162;0;03.25.28.055
02.28935;242231;162;0;03.25.28.055
02.28623;242232;162;0;03.25.28.055
02.28831;242233;162;0;03.25.28.055
02.28935;242234;162;0;03.25.28.065
02.28831;242235;162;0;03.25.28.065
02.28363;242236;162;0;03.25.28.065
02.29144;242237;162;0;03.25.28.065
02.28727;242238;162;0;03.25.28.065
02.28883;242239;162;0;03.25.28.065
02.28883;242240;162;0;03.25.28.098
02.28727;242241;162;0;03.25.28.098
02.28883;242242;162;0;03.25.28.109
02.28883;242243;162;0;03.25.28.109
02.28987;242244;162;0;03.25.28.109
02.28727;242245;162;0;03.25.28.109
02.28727;242246;162;0;03.25.28.109
02.28831;242247;162;0;03.25.28.109
02.28935;242248;162;0;03.25.28.109
02.28623;242249;162;0;03.25.28.109
02.28727;242250;162;0;03.25.28.164
02.28415;242251;162;0;03.25.28.164
02.28467;242252;162;0;03.25.28.164
02.28727;242253;162;0;03.25.28.164
02.28675;242254;162;0;03.25.28.164
02.28883;242255;162;0;03.25.28.164
02.28779;242256;162;0;03.25.28.164
02.28987;242257;162;0;03.25.28.164
02.28727;242258;162;0;03.25.28.164
02.28727;242259;162;0;03.25.28.164
02.28883;242260;162;0;03.25.28.208
02.28311;242261;162;0;03.25.28.208
02.28727;242262;162;0;03.25.28.208
02.28467;242263;162;0;03.25.28.208
02.28623;242264;162;0;03.25.28.208
02.28727;242265;162;0;03.25.28.208
02.28883;242266;162;0;03.25.28.208
02.28779;242267;162;0;03.25.28.208
02.28727;242268;162;0;03.25.28.208
02.28831;242269;162;0;03.25.28.208
02.28623;242270;162;0;03.25.28.263
02.28831;242271;162;0;03.25.28.263
02.28415;242272;162;0;03.25.28.263
02.28675;242273;162;0;03.25.28.263
02.28727;242274;162;0;03.25.28.263
02.28779;242275;162;0;03.25.28.263
02.28831;242276;162;0;03.25.28.263
02.28467;242277;162;0;03.25.28.263
02.28571;242278;162;0;03.25.28.263
02.28623;242279;162;0;03.25.28.263
02.28675;242280;162;0;03.25.28.307
02.28675;242281;162;0;03.25.28.307
02.28415;242282;162;0;03.25.28.307
02.28779;242283;162;0;03.25.28.307
02.28883;242284;162;0;03.25.28.307
02.28623;242285;162;0;03.25.28.307
02.28415;242286;162;0;03.25.28.307
02.28623;242287;162;0;03.25.28.307
02.28415;242288;162;0;03.25.28.307
02.28779;242289;162;0;03.25.28.307
02.28883;242290;162;0;03.25.28.351
02.28519;242291;162;0;03.25.28.351
02.28883;242292;162;0;03.25.28.351
02.28727;242293;162;0;03.25.28.351
02.28519;242294;162;0;03.25.28.351
02.28831;242295;162;0;03.25.28.351
02.28623;242296;162;0;03.25.28.351
02.28727;242297;162;0;03.25.28.351
02.28519;242298;162;0;03.25.28.362
02.28831;242299;162;0;03.25.28.362
02.28415;242300;162;0;03.25.28.406
02.28571;242301;162;0;03.25.28.406
02.28259;242302;162;0;03.25.28.406
02.28883;242303;162;0;03.25.28.406
02.28467;242304;162;0;03.25.28.406
02.28467;242305;162;0;03.25.28.406
02.28883;242306;162;0;03.25.28.417
02.28415;242307;162;0;03.25.28.417
02.28883;242308;162;0;03.25.28.417
02.28415;242309;162;0;03.25.28.417
02.28571;242310;162;0;03.25.28.449
02.28623;242311;162;0;03.25.28.449
02.28727;242312;162;0;03.25.28.449
02.28311;242313;162;0;03.25.28.449
02.28883;242314;162;0;03.25.28.460
02.28623;242315;162;0;03.25.28.460
02.28883;242316;162;0;03.25.28.460
02.28519;242317;162;0;03.25.28.460
02.28779;242318;162;0;03.25.28.460
02.28415;242319;162;0;03.25.28.460
02.28883;242320;162;0;03.25.28.504
02.28675;242321;162;0;03.25.28.504
02.28363;242322;162;0;03.25.28.504
02.28311;242323;162;0;03.25.28.515
02.28675;242324;162;0;03.25.28.515
02.28311;242325;162;0;03.25.28.515
02.28623;242326;162;0;03.25.28.515
02.27792;242327;162;0;03.25.28.515
02.28363;242328;162;0;03.25.28.515
02.28571;242329;162;0;03.25.28.515
02.28363;242330;162;0;03.25.28.548
02.28623;242331;162;0;03.25.28.559
02.28623;242332;162;0;03.25.28.559
02.28519;242333;162;0;03.25.28.559
02.28883;242334;162;0;03.25.28.559
02.28571;242335;162;0;03.25.28.559
02.28519;242336;162;0;03.25.28.559
02.28519;242337;162;0;03.25.28.559
02.28415;242338;162;0;03.25.28.559
02.28571;242339;162;0;03.25.28.559
02.28779;242340;162;0;03.25.28.603
02.29092;242341;162;0;03.25.28.603
02.28467;242342;162;0;03.25.28.603
02.28883;242343;162;0;03.25.28.603
02.28675;242344;162;0;03.25.28.603
02.28623;242345;162;0;03.25.28.603
02.28571;242346;162;0;03.25.28.603
02.28363;242347;162;0;03.25.28.603
02.28571;242348;162;0;03.25.28.603
02.28623;242349;162;0;03.25.28.603
02.28623;242350;162;0;03.25.28.658
02.28675;242351;162;0;03.25.28.658
02.28467;242352;162;0;03.25.28.658
02.28571;242353;162;0;03.25.28.658
02.28727;242354;162;0;03.25.28.658
02.28831;242355;162;0;03.25.28.658
02.28675;242356;162;0;03.25.28.658
02.28727;242357;162;0;03.25.28.658
02.28727;242358;162;0;03.25.28.658
02.28727;242359;162;0;03.25.28.658
02.28623;242360;162;0;03.25.28.701
02.28311;242361;162;0;03.25.28.701
02.28571;242362;162;0;03.25.28.701
02.28675;242363;162;0;03.25.28.701
02.28623;242364;162;0;03.25.28.701
02.28571;242365;162;0;03.25.28.701
02.28415;242366;162;0;03.25.28.701
02.28675;242367;162;0;03.25.28.701
02.28571;242368;162;0;03.25.28.701
02.28883;242369;162;0;03.25.28.701
02.28623;242370;162;0;03.25.28.755
02.28675;242371;162;0;03.25.28.755
02.28415;242372;162;0;03.25.28.755
02.28883;242373;162;0;03.25.28.755
02.28415;242374;162;0;03.25.28.755
02.28675;242375;162;0;03.25.28.755
02.28623;242376;162;0;03.25.28.755
02.27999;242377;162;0;03.25.28.755
02.28467;242378;162;0;03.25.28.766
02.28363;242379;162;0;03.25.28.766
02.28571;242380;162;0;03.25.28.799
02.28727;242381;162;0;03.25.28.799
02.28571;242382;162;0;03.25.28.799
02.28571;242383;162;0;03.25.28.799
02.28675;242384;162;0;03.25.28.799
02.28415;242385;162;0;03.25.28.799
02.28363;242386;162;0;03.25.28.810
02.28675;242387;162;0;03.25.28.810
02.28519;242388;162;0;03.25.28.810
02.28415;242389;162;0;03.25.28.810
02.28623;242390;162;0;03.25.28.843
02.28519;242391;162;0;03.25.28.843
02.28571;242392;162;0;03.25.28.843
02.28415;242393;162;0;03.25.28.843
02.28675;242394;162;0;03.25.28.854
02.28727;242395;162;0;03.25.28.854
02.28883;242396;162;0;03.25.28.854
02.28415;242397;162;0;03.25.28.854
02.28675;242398;162;0;03.25.28.854
02.28623;242399;162;0;03.25.28.854
02.28623;242400;162;0;03.25.28.897
02.28415;242401;162;0;03.25.28.897
