data1;dato2;dato3;dato4;time
01.83131;068560;176;0;03.11.08.470
01.84377;068561;176;0;03.11.08.485
01.84110;068562;176;0;03.11.08.485
01.84110;068563;176;0;03.11.08.485
01.84110;068564;176;0;03.11.08.485
01.84110;068565;176;0;03.11.08.485
01.84243;068566;176;0;03.11.08.485
01.84021;068567;176;0;03.11.08.485
01.84333;068568;176;0;03.11.08.485
01.84288;068569;176;0;03.11.08.485
01.84422;068570;176;1;03.11.08.518
01.84199;068571;176;1;03.11.08.518
01.84243;068572;176;1;03.11.08.518
01.84511;068573;176;1;03.11.08.518
01.84243;068574;176;1;03.11.08.518
01.84422;068575;176;1;03.11.08.529
01.84154;068576;176;1;03.11.08.529
01.84511;068577;176;1;03.11.08.529
01.83486;068578;176;1;03.11.08.529
01.84065;068579;176;1;03.11.08.529
01.87700;068580;175;1;03.11.08.562
01.87610;068581;175;1;03.11.08.562
01.87565;068582;175;1;03.11.08.562
01.87565;068583;175;1;03.11.08.562
01.87384;068584;175;1;03.11.08.573
01.87565;068585;175;1;03.11.08.573
01.87204;068586;175;1;03.11.08.573
01.87294;068587;175;1;03.11.08.573
01.87294;068588;175;1;03.11.08.573
01.86933;068589;175;1;03.11.08.573
01.86979;068590;175;1;03.11.08.618
01.86843;068591;175;1;03.11.08.618
01.86888;068592;175;1;03.11.08.618
01.86663;068593;175;1;03.11.08.629
01.86438;068594;175;1;03.11.08.629
01.86394;068595;175;1;03.11.08.629
01.85855;068596;175;1;03.11.08.629
01.86259;068597;175;1;03.11.08.629
01.85810;068598;175;1;03.11.08.629
01.85810;068599;175;1;03.11.08.629
01.85586;068600;175;1;03.11.08.662
01.84244;068601;175;1;03.11.08.662
01.85227;068602;175;1;03.11.08.673
01.84646;068603;175;1;03.11.08.673
01.85182;068604;175;1;03.11.08.673
01.85003;068605;175;1;03.11.08.673
01.84512;068606;175;1;03.11.08.673
01.84825;068607;175;1;03.11.08.673
01.84690;068608;175;1;03.11.08.673
01.84333;068609;175;1;03.11.08.673
01.83442;068610;175;1;03.11.08.727
01.84467;068611;175;1;03.11.08.727
01.84289;068612;175;1;03.11.08.727
01.84289;068613;175;1;03.11.08.727
01.84110;068614;175;1;03.11.08.727
01.84110;068615;175;1;03.11.08.727
01.84155;068616;175;1;03.11.08.727
01.83977;068617;175;1;03.11.08.727
01.84021;068618;175;1;03.11.08.727
01.83977;068619;175;1;03.11.08.727
01.84199;068620;175;1;03.11.08.770
01.83709;068621;175;1;03.11.08.770
01.84155;068622;175;1;03.11.08.770
01.83665;068623;175;1;03.11.08.770
01.83665;068624;175;1;03.11.08.770
01.83709;068625;175;1;03.11.08.770
01.83798;068626;175;1;03.11.08.770
01.83709;068627;175;1;03.11.08.770
01.83620;068628;175;1;03.11.08.770
01.83754;068629;175;1;03.11.08.770
01.83932;068630;175;1;03.11.08.814
01.83754;068631;175;1;03.11.08.814
01.83977;068632;175;1;03.11.08.814
01.83843;068633;175;1;03.11.08.814
01.83932;068634;175;1;03.11.08.814
01.83887;068635;175;1;03.11.08.814
01.83887;068636;175;1;03.11.08.814
01.83798;068637;175;1;03.11.08.814
01.83932;068638;175;1;03.11.08.814
01.83665;068639;175;1;03.11.08.814
01.83620;068640;175;0;03.11.08.869
01.83754;068641;175;0;03.11.08.869
01.83754;068642;175;0;03.11.08.869
01.83798;068643;175;0;03.11.08.869
01.83798;068644;175;0;03.11.08.869
01.83709;068645;175;0;03.11.08.869
01.83709;068646;175;0;03.11.08.869
01.83531;068647;175;0;03.11.08.869
01.83754;068648;175;0;03.11.08.880
01.83576;068649;175;0;03.11.08.880
01.83665;068650;175;0;03.11.08.912
01.83576;068651;175;0;03.11.08.912
01.83665;068652;175;0;03.11.08.912
01.83487;068653;175;0;03.11.08.912
01.83798;068654;175;0;03.11.08.912
01.83709;068655;175;0;03.11.08.912
01.83754;068656;175;0;03.11.08.923
01.83709;068657;175;0;03.11.08.923
01.83843;068658;175;0;03.11.08.923
01.83709;068659;175;0;03.11.08.923
01.82776;068660;175;0;03.11.08.967
01.83754;068661;175;0;03.11.08.967
01.83665;068662;175;0;03.11.08.967
01.83754;068663;175;0;03.11.08.967
01.83843;068664;175;0;03.11.08.978
01.83620;068665;175;0;03.11.08.978
01.83709;068666;175;0;03.11.08.978
01.83754;068667;175;0;03.11.08.978
01.83977;068668;175;0;03.11.08.978
01.82998;068669;175;0;03.11.08.978
01.83620;068670;175;0;03.11.09.011
01.83843;068671;175;0;03.11.09.011
01.83798;068672;175;0;03.11.09.011
01.83620;068673;175;0;03.11.09.022
01.83932;068674;175;0;03.11.09.022
01.83665;068675;175;0;03.11.09.022
01.83843;068676;175;0;03.11.09.022
01.83798;068677;175;0;03.11.09.022
01.83531;068678;175;0;03.11.09.022
01.83843;068679;175;0;03.11.09.022
01.83620;068680;175;0;03.11.09.066
01.83754;068681;175;0;03.11.09.066
01.83709;068682;175;0;03.11.09.066
01.83754;068683;175;0;03.11.09.066
01.83798;068684;175;0;03.11.09.066
01.83932;068685;175;0;03.11.09.066
01.83798;068686;175;0;03.11.09.066
01.83798;068687;175;0;03.11.09.066
01.83576;068688;175;0;03.11.09.066
01.83531;068689;175;0;03.11.09.066
01.83709;068690;175;0;03.11.09.121
01.83709;068691;175;0;03.11.09.121
01.83709;068692;175;0;03.11.09.121
01.83843;068693;175;0;03.11.09.121
01.83398;068694;175;0;03.11.09.121
01.83887;068695;175;0;03.11.09.121
01.83620;068696;175;0;03.11.09.121
01.83798;068697;175;0;03.11.09.121
01.83977;068698;175;0;03.11.09.121
01.83665;068699;175;0;03.11.09.121
01.83932;068700;175;0;03.11.09.165
01.83309;068701;175;0;03.11.09.165
01.84021;068702;175;0;03.11.09.165
01.83709;068703;175;0;03.11.09.165
01.83665;068704;175;0;03.11.09.165
01.83442;068705;175;0;03.11.09.165
01.83665;068706;175;0;03.11.09.165
01.83843;068707;175;0;03.11.09.165
01.83843;068708;175;0;03.11.09.165
01.83932;068709;175;0;03.11.09.165
01.82687;068710;175;0;03.11.09.220
01.83709;068711;175;0;03.11.09.220
01.83754;068712;175;0;03.11.09.220
01.83709;068713;175;0;03.11.09.220
01.83620;068714;175;0;03.11.09.220
01.83709;068715;175;0;03.11.09.220
01.83932;068716;175;0;03.11.09.220
01.83754;068717;175;0;03.11.09.220
01.83754;068718;175;0;03.11.09.220
01.83042;068719;175;0;03.11.09.220
01.83665;068720;175;0;03.11.09.264
01.83754;068721;175;0;03.11.09.264
01.83798;068722;175;0;03.11.09.264
01.83709;068723;175;0;03.11.09.264
01.83620;068724;175;0;03.11.09.264
01.83576;068725;175;0;03.11.09.264
01.83620;068726;175;0;03.11.09.264
01.83754;068727;175;0;03.11.09.264
01.83709;068728;175;0;03.11.09.264
01.83531;068729;175;0;03.11.09.275
01.83442;068730;175;0;03.11.09.307
01.83709;068731;175;0;03.11.09.307
01.83843;068732;175;0;03.11.09.307
01.83576;068733;175;0;03.11.09.307
01.84021;068734;175;0;03.11.09.307
01.83531;068735;175;0;03.11.09.307
01.83709;068736;175;0;03.11.09.307
01.83932;068737;175;0;03.11.09.307
01.83798;068738;175;0;03.11.09.318
01.83665;068739;175;0;03.11.09.318
01.83754;068740;175;0;03.11.09.362
01.83709;068741;175;0;03.11.09.362
01.83665;068742;175;0;03.11.09.362
01.83709;068743;175;0;03.11.09.362
01.83087;068744;175;0;03.11.09.362
01.83665;068745;175;0;03.11.09.362
01.83620;068746;175;0;03.11.09.373
01.83531;068747;175;0;03.11.09.373
01.83754;068748;175;0;03.11.09.373
01.83620;068749;175;0;03.11.09.373
01.83442;068750;175;0;03.11.09.406
01.83131;068751;175;0;03.11.09.406
01.83531;068752;175;0;03.11.09.406
01.83665;068753;175;0;03.11.09.406
01.83887;068754;175;0;03.11.09.417
01.83442;068755;175;0;03.11.09.417
01.83531;068756;175;0;03.11.09.417
01.83531;068757;175;0;03.11.09.417
01.83709;068758;175;0;03.11.09.417
01.83576;068759;175;0;03.11.09.417
01.82732;068760;175;0;03.11.09.461
01.83932;068761;175;0;03.11.09.461
01.83754;068762;175;0;03.11.09.461
01.83665;068763;175;0;03.11.09.461
01.83754;068764;175;0;03.11.09.473
01.83620;068765;175;0;03.11.09.473
01.83620;068766;175;0;03.11.09.473
01.83576;068767;175;0;03.11.09.473
01.83932;068768;175;0;03.11.09.473
01.82820;068769;175;0;03.11.09.473
01.83709;068770;175;0;03.11.09.506
01.83665;068771;175;0;03.11.09.506
01.83531;068772;175;0;03.11.09.517
01.83665;068773;175;0;03.11.09.517
01.83531;068774;175;0;03.11.09.517
01.83576;068775;175;0;03.11.09.517
01.83709;068776;175;0;03.11.09.517
01.83620;068777;175;0;03.11.09.517
01.83442;068778;175;0;03.11.09.517
01.83754;068779;175;0;03.11.09.517
01.83576;068780;175;0;03.11.09.550
01.83442;068781;175;0;03.11.09.561
01.83620;068782;175;0;03.11.09.561
01.83620;068783;175;0;03.11.09.561
01.83620;068784;175;0;03.11.09.561
01.83531;068785;175;0;03.11.09.561
01.83620;068786;175;0;03.11.09.561
01.83754;068787;175;0;03.11.09.561
01.83620;068788;175;0;03.11.09.561
01.83576;068789;175;0;03.11.09.561
01.83487;068790;175;0;03.11.09.616
01.83487;068791;175;0;03.11.09.616
01.83620;068792;175;0;03.11.09.616
01.83620;068793;175;0;03.11.09.616
01.82776;068794;175;0;03.11.09.616
01.83843;068795;175;0;03.11.09.616
01.83353;068796;175;0;03.11.09.616
01.83576;068797;175;0;03.11.09.616
01.83665;068798;175;0;03.11.09.616
01.83798;068799;175;0;03.11.09.616
01.83620;068800;175;0;03.11.09.659
01.83087;068801;175;0;03.11.09.659
01.83665;068802;175;0;03.11.09.659
01.83576;068803;175;0;03.11.09.659
01.83709;068804;175;0;03.11.09.659
01.83487;068805;175;0;03.11.09.659
01.83576;068806;175;0;03.11.09.659
01.83665;068807;175;0;03.11.09.659
01.83754;068808;175;0;03.11.09.659
01.83531;068809;175;0;03.11.09.659
