data1;dato2;dato3;dato4;time
01.80829;064640;178;1;03.10.49.073
01.79905;064641;178;1;03.10.49.073
01.80829;064642;178;1;03.10.49.073
01.80785;064643;178;1;03.10.49.073
01.80873;064644;178;1;03.10.49.073
01.80829;064645;178;1;03.10.49.073
01.80741;064646;178;1;03.10.49.073
01.80697;064647;178;1;03.10.49.073
01.80961;064648;178;1;03.10.49.073
01.80961;064649;178;1;03.10.49.073
01.86393;064650;176;1;03.10.49.128
01.87158;064651;176;1;03.10.49.128
01.87068;064652;176;1;03.10.49.128
01.87248;064653;176;1;03.10.49.128
01.87203;064654;176;1;03.10.49.128
01.87203;064655;176;1;03.10.49.128
01.86843;064656;176;1;03.10.49.128
01.86753;064657;176;1;03.10.49.128
01.86798;064658;176;1;03.10.49.128
01.86213;064659;176;1;03.10.49.128
01.86168;064660;176;1;03.10.49.172
01.85764;064661;176;1;03.10.49.172
01.85630;064662;176;1;03.10.49.172
01.85540;064663;176;1;03.10.49.172
01.85137;064664;176;1;03.10.49.172
01.84824;064665;176;1;03.10.49.172
01.84467;064666;176;1;03.10.49.172
01.84199;064667;176;1;03.10.49.172
01.84154;064668;176;1;03.10.49.172
01.83620;064669;176;1;03.10.49.182
01.83531;064670;176;1;03.10.49.215
01.83442;064671;176;1;03.10.49.215
01.83175;064672;176;1;03.10.49.215
01.82820;064673;176;1;03.10.49.215
01.82731;064674;176;1;03.10.49.215
01.82421;064675;176;1;03.10.49.215
01.81889;064676;176;1;03.10.49.215
01.82288;064677;176;1;03.10.49.226
01.81845;064678;176;1;03.10.49.226
01.81757;064679;176;1;03.10.49.226
01.81536;064680;176;1;03.10.49.270
01.81580;064681;176;1;03.10.49.270
01.81227;064682;176;1;03.10.49.270
01.81050;064683;176;1;03.10.49.270
01.81183;064684;176;1;03.10.49.270
01.80830;064685;176;1;03.10.49.270
01.80918;064686;176;1;03.10.49.281
01.80874;064687;176;1;03.10.49.281
01.80742;064688;176;1;03.10.49.281
01.80698;064689;176;1;03.10.49.281
01.80610;064690;176;1;03.10.49.314
01.79643;064691;176;1;03.10.49.314
01.80390;064692;176;1;03.10.49.314
01.80346;064693;176;1;03.10.49.314
01.80258;064694;176;1;03.10.49.325
01.80214;064695;176;1;03.10.49.325
01.80214;064696;176;1;03.10.49.325
01.80258;064697;176;1;03.10.49.325
01.80390;064698;176;1;03.10.49.325
01.80390;064699;176;1;03.10.49.325
01.79336;064700;176;1;03.10.49.369
01.80434;064701;176;1;03.10.49.369
01.80214;064702;176;1;03.10.49.369
01.80522;064703;176;1;03.10.49.380
01.80258;064704;176;1;03.10.49.380
01.80126;064705;176;1;03.10.49.380
01.80258;064706;176;1;03.10.49.380
01.80346;064707;176;1;03.10.49.380
01.80170;064708;176;1;03.10.49.380
01.80170;064709;176;1;03.10.49.380
01.80214;064710;176;0;03.10.49.412
01.80126;064711;176;0;03.10.49.412
01.80126;064712;176;0;03.10.49.424
01.80346;064713;176;0;03.10.49.424
01.80082;064714;176;0;03.10.49.424
01.80346;064715;176;0;03.10.49.424
01.80258;064716;176;0;03.10.49.424
01.80302;064717;176;0;03.10.49.424
01.80170;064718;176;0;03.10.49.424
01.80258;064719;176;0;03.10.49.424
01.80258;064720;176;0;03.10.49.458
01.80258;064721;176;0;03.10.49.469
01.80214;064722;176;0;03.10.49.469
01.80082;064723;176;0;03.10.49.469
01.80170;064724;176;0;03.10.49.469
01.80082;064725;176;0;03.10.49.469
01.80346;064726;176;0;03.10.49.469
01.80258;064727;176;0;03.10.49.469
01.79994;064728;176;0;03.10.49.469
01.80214;064729;176;0;03.10.49.469
01.79950;064730;176;0;03.10.49.523
01.80434;064731;176;0;03.10.49.523
01.79950;064732;176;0;03.10.49.523
01.80258;064733;176;0;03.10.49.523
01.79950;064734;176;0;03.10.49.523
01.80126;064735;176;0;03.10.49.523
01.80390;064736;176;0;03.10.49.523
01.80082;064737;176;0;03.10.49.523
01.80258;064738;176;0;03.10.49.523
01.80390;064739;176;0;03.10.49.523
01.80038;064740;176;0;03.10.49.567
01.79117;064741;176;0;03.10.49.567
01.80302;064742;176;0;03.10.49.567
01.80170;064743;176;0;03.10.49.567
01.80170;064744;176;0;03.10.49.567
01.80346;064745;176;0;03.10.49.567
01.80258;064746;176;0;03.10.49.567
01.80346;064747;176;0;03.10.49.567
01.80126;064748;176;0;03.10.49.567
01.80390;064749;176;0;03.10.49.567
01.78986;064750;176;0;03.10.49.622
01.80082;064751;176;0;03.10.49.622
01.80126;064752;176;0;03.10.49.622
