data1;dato2;dato3;dato4;time
02.99640;481470;146;1;03.47.40.507
02.99509;481471;146;1;03.47.40.507
02.99640;481472;146;1;03.47.40.507
02.99900;481473;146;1;03.47.40.507
02.99640;481474;146;1;03.47.40.507
02.99574;481475;146;1;03.47.40.507
02.99770;481476;146;1;03.47.40.507
02.99835;481477;146;1;03.47.40.507
02.99444;481478;146;1;03.47.40.507
02.99835;481479;146;1;03.47.40.507
02.99640;481480;146;0;03.47.40.551
02.99835;481481;146;0;03.47.40.551
02.99835;481482;146;0;03.47.40.551
02.99705;481483;146;0;03.47.40.562
02.99574;481484;146;0;03.47.40.562
02.99640;481485;146;0;03.47.40.562
02.99770;481486;146;0;03.47.40.562
02.99640;481487;146;0;03.47.40.562
02.99640;481488;146;0;03.47.40.562
02.99900;481489;146;0;03.47.40.562
02.99900;481490;146;0;03.47.40.595
02.99965;481491;146;0;03.47.40.595
02.99900;481492;146;0;03.47.40.595
02.99640;481493;146;0;03.47.40.606
02.99965;481494;146;0;03.47.40.606
02.99900;481495;146;0;03.47.40.606
02.99444;481496;146;0;03.47.40.606
02.99965;481497;146;0;03.47.40.606
02.99770;481498;146;0;03.47.40.606
02.99444;481499;146;0;03.47.40.606
03.00096;481500;146;0;03.47.40.649
02.99835;481501;146;0;03.47.40.649
02.99705;481502;146;0;03.47.40.649
02.99705;481503;146;0;03.47.40.649
02.99900;481504;146;0;03.47.40.649
02.99574;481505;146;0;03.47.40.649
02.99509;481506;146;0;03.47.40.649
02.99574;481507;146;0;03.47.40.649
02.99835;481508;146;0;03.47.40.649
02.99770;481509;146;0;03.47.40.649
02.97951;481510;146;0;03.47.40.704
03.00226;481511;146;0;03.47.40.704
02.98664;481512;146;0;03.47.40.704
02.99509;481513;146;0;03.47.40.704
02.99509;481514;146;0;03.47.40.704
02.99835;481515;146;0;03.47.40.704
02.99770;481516;146;0;03.47.40.704
02.99900;481517;146;0;03.47.40.704
02.99640;481518;146;0;03.47.40.704
02.99835;481519;146;0;03.47.40.704
03.00030;481520;146;0;03.47.40.747
02.99770;481521;146;0;03.47.40.747
02.99640;481522;146;0;03.47.40.747
03.00226;481523;146;0;03.47.40.747
02.99835;481524;146;0;03.47.40.747
02.99705;481525;146;0;03.47.40.747
02.99640;481526;146;0;03.47.40.747
02.99900;481527;146;0;03.47.40.747
02.99509;481528;146;0;03.47.40.747
02.99835;481529;146;0;03.47.40.758
02.99640;481530;146;0;03.47.40.802
02.99770;481531;146;0;03.47.40.802
02.99770;481532;146;0;03.47.40.802
02.99574;481533;146;0;03.47.40.802
02.99770;481534;146;0;03.47.40.802
02.99509;481535;146;0;03.47.40.802
02.99770;481536;146;0;03.47.40.802
02.99444;481537;146;0;03.47.40.802
02.99965;481538;146;0;03.47.40.802
02.99509;481539;146;0;03.47.40.813
02.99705;481540;146;0;03.47.40.846
02.99574;481541;146;0;03.47.40.846
02.99770;481542;146;0;03.47.40.846
02.99444;481543;146;0;03.47.40.846
02.99509;481544;146;0;03.47.40.846
02.99379;481545;146;0;03.47.40.846
02.99509;481546;146;0;03.47.40.846
02.99705;481547;146;0;03.47.40.857
02.99509;481548;146;0;03.47.40.857
02.99509;481549;146;0;03.47.40.857
02.99379;481550;146;0;03.47.40.890
02.99314;481551;146;0;03.47.40.890
02.99509;481552;146;0;03.47.40.890
02.99835;481553;146;0;03.47.40.890
02.99379;481554;146;0;03.47.40.890
02.99640;481555;146;0;03.47.40.890
02.99770;481556;146;0;03.47.40.901
02.99640;481557;146;0;03.47.40.901
02.99705;481558;146;0;03.47.40.901
02.99770;481559;146;0;03.47.40.901
02.99574;481560;146;0;03.47.40.945
02.99444;481561;146;0;03.47.40.945
02.99379;481562;146;0;03.47.40.945
02.99379;481563;146;0;03.47.40.945
02.99184;481564;146;0;03.47.40.956
02.99509;481565;146;0;03.47.40.956
02.99379;481566;146;0;03.47.40.956
02.99640;481567;146;0;03.47.40.956
02.99900;481568;146;0;03.47.40.956
02.99249;481569;146;0;03.47.40.956
02.99705;481570;146;0;03.47.40.989
02.98664;481571;146;0;03.47.40.989
02.99705;481572;146;0;03.47.41.000
02.99379;481573;146;0;03.47.41.000
02.99509;481574;146;0;03.47.41.000
02.99640;481575;146;0;03.47.41.000
02.99705;481576;146;0;03.47.41.000
02.99640;481577;146;0;03.47.41.000
02.99379;481578;146;0;03.47.41.000
02.99705;481579;146;0;03.47.41.000
02.99314;481580;146;0;03.47.41.043
02.99705;481581;146;0;03.47.41.054
02.99900;481582;146;0;03.47.41.054
02.99640;481583;146;0;03.47.41.054
02.99379;481584;146;0;03.47.41.054
02.99509;481585;146;0;03.47.41.054
02.99705;481586;146;0;03.47.41.054
02.99444;481587;146;0;03.47.41.054
02.99379;481588;146;0;03.47.41.054
02.99509;481589;146;0;03.47.41.054
02.99509;481590;146;0;03.47.41.098
02.99705;481591;146;0;03.47.41.098
02.99965;481592;146;0;03.47.41.098
02.99379;481593;146;0;03.47.41.098
02.99444;481594;146;0;03.47.41.098
02.99705;481595;146;0;03.47.41.098
02.99184;481596;146;0;03.47.41.098
02.99509;481597;146;0;03.47.41.098
02.99770;481598;146;0;03.47.41.098
02.99640;481599;146;0;03.47.41.098
02.99379;481600;146;0;03.47.41.142
02.99444;481601;146;0;03.47.41.142
02.99444;481602;146;0;03.47.41.142
02.99574;481603;146;0;03.47.41.142
02.99379;481604;146;0;03.47.41.142
02.99574;481605;146;0;03.47.41.142
02.99640;481606;146;0;03.47.41.142
02.99314;481607;146;0;03.47.41.142
02.99444;481608;146;0;03.47.41.142
02.99705;481609;146;0;03.47.41.142
02.99119;481610;146;0;03.47.41.197
02.99640;481611;146;0;03.47.41.197
02.99574;481612;146;0;03.47.41.197
02.99574;481613;146;0;03.47.41.197
02.99184;481614;146;0;03.47.41.197
02.99574;481615;146;0;03.47.41.197
02.99705;481616;146;0;03.47.41.197
02.99705;481617;146;0;03.47.41.197
02.99249;481618;146;0;03.47.41.197
02.99444;481619;146;0;03.47.41.197
02.99574;481620;146;0;03.47.41.241
02.97951;481621;146;0;03.47.41.241
02.99444;481622;146;0;03.47.41.241
02.99249;481623;146;0;03.47.41.241
02.99379;481624;146;0;03.47.41.241
02.99314;481625;146;0;03.47.41.241
02.99770;481626;146;0;03.47.41.241
02.99770;481627;146;0;03.47.41.241
02.99379;481628;146;0;03.47.41.252
02.99509;481629;146;0;03.47.41.252
02.98405;481630;146;0;03.47.41.296
02.99379;481631;146;0;03.47.41.296
02.99509;481632;146;0;03.47.41.296
02.99249;481633;146;0;03.47.41.296
02.99640;481634;146;0;03.47.41.296
02.99770;481635;146;0;03.47.41.296
02.99249;481636;146;0;03.47.41.296
02.99509;481637;146;0;03.47.41.306
02.99444;481638;146;0;03.47.41.306
02.99574;481639;146;0;03.47.41.306
02.99705;481640;146;0;03.47.41.339
02.99444;481641;146;0;03.47.41.339
02.99379;481642;146;0;03.47.41.339
02.99705;481643;146;0;03.47.41.339
02.99249;481644;146;0;03.47.41.350
02.99574;481645;146;0;03.47.41.350
02.99444;481646;146;0;03.47.41.350
02.99965;481647;146;0;03.47.41.350
02.99770;481648;146;0;03.47.41.350
02.99249;481649;146;0;03.47.41.350
02.99574;481650;146;0;03.47.41.382
02.99640;481651;146;0;03.47.41.382
02.99444;481652;146;0;03.47.41.382
02.99900;481653;146;0;03.47.41.394
02.99574;481654;146;0;03.47.41.394
02.98146;481655;146;0;03.47.41.394
02.99640;481656;146;0;03.47.41.394
02.99965;481657;146;0;03.47.41.394
02.99444;481658;146;0;03.47.41.394
02.99509;481659;146;0;03.47.41.394
02.99640;481660;146;0;03.47.41.437
02.99640;481661;146;0;03.47.41.448
02.99249;481662;146;0;03.47.41.448
02.99770;481663;146;0;03.47.41.448
02.99184;481664;146;0;03.47.41.448
02.99444;481665;146;0;03.47.41.448
02.99119;481666;146;0;03.47.41.448
02.99444;481667;146;0;03.47.41.448
02.99705;481668;146;0;03.47.41.448
02.99379;481669;146;0;03.47.41.448
02.99574;481670;146;0;03.47.41.492
02.98146;481671;146;0;03.47.41.492
02.99444;481672;146;0;03.47.41.492
02.99509;481673;146;0;03.47.41.492
02.99835;481674;146;0;03.47.41.492
02.99705;481675;146;0;03.47.41.492
02.99900;481676;146;0;03.47.41.492
02.99509;481677;146;0;03.47.41.492
02.99379;481678;146;0;03.47.41.492
02.99509;481679;146;0;03.47.41.492
02.98275;481680;146;0;03.47.41.547
02.99965;481681;146;0;03.47.41.547
02.99379;481682;146;0;03.47.41.547
02.99640;481683;146;0;03.47.41.547
02.99574;481684;146;0;03.47.41.547
02.99640;481685;146;0;03.47.41.547
02.99574;481686;146;0;03.47.41.547
02.99379;481687;146;0;03.47.41.547
02.99705;481688;146;0;03.47.41.547
02.97886;481689;146;0;03.47.41.547
03.00096;481690;146;0;03.47.41.591
02.99379;481691;146;0;03.47.41.591
02.99119;481692;146;0;03.47.41.591
02.99640;481693;146;0;03.47.41.591
02.99314;481694;146;0;03.47.41.591
02.99119;481695;146;0;03.47.41.591
02.99444;481696;146;0;03.47.41.591
02.99705;481697;146;0;03.47.41.591
02.99574;481698;146;0;03.47.41.591
02.99314;481699;146;0;03.47.41.591
02.99119;481700;146;0;03.47.41.635
02.99770;481701;146;0;03.47.41.635
02.99705;481702;146;0;03.47.41.635
02.99184;481703;146;0;03.47.41.635
02.99640;481704;146;0;03.47.41.635
02.99379;481705;146;0;03.47.41.635
02.99314;481706;146;0;03.47.41.635
02.99444;481707;146;0;03.47.41.635
02.99184;481708;146;0;03.47.41.635
02.99444;481709;146;0;03.47.41.646
02.99249;481710;146;0;03.47.41.690
02.99249;481711;146;0;03.47.41.690
02.99314;481712;146;0;03.47.41.690
02.99119;481713;146;0;03.47.41.690
02.98989;481714;146;0;03.47.41.690
02.99184;481715;146;0;03.47.41.690
02.99249;481716;146;0;03.47.41.690
02.99314;481717;146;0;03.47.41.701
02.99314;481718;146;0;03.47.41.701
02.99184;481719;146;0;03.47.41.701
02.99184;481720;146;0;03.47.41.734
02.97822;481721;146;0;03.47.41.734
02.99444;481722;146;0;03.47.41.734
02.99184;481723;146;0;03.47.41.734
02.99574;481724;146;0;03.47.41.734
02.98924;481725;146;0;03.47.41.734
02.99314;481726;146;0;03.47.41.745
02.99314;481727;146;0;03.47.41.745
02.99119;481728;146;0;03.47.41.745
02.99314;481729;146;0;03.47.41.745
02.97886;481730;146;0;03.47.41.788
02.99379;481731;146;0;03.47.41.788
02.99314;481732;146;0;03.47.41.788
02.99184;481733;146;0;03.47.41.788
02.99054;481734;146;0;03.47.41.799
02.99184;481735;146;0;03.47.41.799
02.99314;481736;146;0;03.47.41.799
02.99054;481737;146;0;03.47.41.799
02.99054;481738;146;0;03.47.41.799
02.98470;481739;146;0;03.47.41.799
02.99119;481740;146;0;03.47.41.832
02.99444;481741;146;0;03.47.41.832
02.98989;481742;146;0;03.47.41.832
02.99249;481743;146;0;03.47.41.843
02.99379;481744;146;0;03.47.41.843
02.99314;481745;146;0;03.47.41.843
02.98989;481746;146;0;03.47.41.843
02.99119;481747;146;0;03.47.41.843
02.98600;481748;146;0;03.47.41.843
02.99119;481749;146;0;03.47.41.843
02.98859;481750;146;0;03.47.41.876
02.99054;481751;146;0;03.47.41.887
02.99054;481752;146;0;03.47.41.887
02.98924;481753;146;0;03.47.41.887
02.99444;481754;146;0;03.47.41.887
02.99314;481755;146;0;03.47.41.887
02.99184;481756;146;0;03.47.41.887
02.98989;481757;146;0;03.47.41.887
02.99119;481758;146;0;03.47.41.887
02.98989;481759;146;0;03.47.41.887
02.99054;481760;146;0;03.47.41.942
02.99509;481761;146;0;03.47.41.942
02.98989;481762;146;0;03.47.41.942
02.99184;481763;146;0;03.47.41.942
02.99444;481764;146;0;03.47.41.942
02.99314;481765;146;0;03.47.41.942
02.99054;481766;146;0;03.47.41.942
02.99054;481767;146;0;03.47.41.942
02.99119;481768;146;0;03.47.41.942
02.99054;481769;146;0;03.47.41.942
02.99444;481770;146;0;03.47.41.986
02.99379;481771;146;0;03.47.41.986
02.99379;481772;146;0;03.47.41.986
02.98340;481773;146;0;03.47.41.986
02.99119;481774;146;0;03.47.41.986
02.99119;481775;146;0;03.47.41.986
02.99314;481776;146;0;03.47.41.986
02.99314;481777;146;0;03.47.41.986
02.99184;481778;146;0;03.47.41.986
02.99249;481779;146;0;03.47.41.986
02.97304;481780;146;0;03.47.42.040
02.99444;481781;146;0;03.47.42.040
02.99314;481782;146;0;03.47.42.040
02.99054;481783;146;0;03.47.42.040
02.99119;481784;146;0;03.47.42.040
02.99509;481785;146;0;03.47.42.040
02.99119;481786;146;0;03.47.42.040
02.98989;481787;146;0;03.47.42.040
02.99249;481788;146;0;03.47.42.040
02.99249;481789;146;0;03.47.42.051
02.99249;481790;146;0;03.47.42.084
02.99054;481791;146;0;03.47.42.084
02.99444;481792;146;0;03.47.42.084
02.99054;481793;146;0;03.47.42.084
02.99054;481794;146;0;03.47.42.084
02.99184;481795;146;0;03.47.42.084
02.99054;481796;146;0;03.47.42.084
02.99314;481797;146;0;03.47.42.084
02.98340;481798;146;0;03.47.42.084
02.99054;481799;146;0;03.47.42.095
02.99314;481800;146;0;03.47.42.139
02.98859;481801;146;0;03.47.42.139
02.99249;481802;146;0;03.47.42.139
02.99184;481803;146;0;03.47.42.139
02.98924;481804;146;0;03.47.42.139
02.99054;481805;146;0;03.47.42.139
02.99054;481806;146;0;03.47.42.150
02.98470;481807;146;0;03.47.42.150
02.98989;481808;146;0;03.47.42.150
02.98859;481809;146;0;03.47.42.150
02.99184;481810;146;0;03.47.42.183
02.99379;481811;146;0;03.47.42.183
02.99314;481812;146;0;03.47.42.183
02.99119;481813;146;0;03.47.42.183
02.99119;481814;146;0;03.47.42.183
02.99444;481815;146;0;03.47.42.194
02.99119;481816;146;0;03.47.42.194
02.99444;481817;146;0;03.47.42.194
02.99444;481818;146;0;03.47.42.194
02.98989;481819;146;0;03.47.42.194
02.98924;481820;146;0;03.47.42.227
02.99054;481821;146;0;03.47.42.227
02.99119;481822;146;0;03.47.42.227
02.99054;481823;146;0;03.47.42.227
02.99119;481824;146;0;03.47.42.238
02.99249;481825;146;0;03.47.42.238
02.99119;481826;146;0;03.47.42.238
02.99314;481827;146;0;03.47.42.238
02.99119;481828;146;0;03.47.42.238
02.99054;481829;146;0;03.47.42.238
02.98664;481830;146;0;03.47.42.281
02.99314;481831;146;0;03.47.42.292
02.97951;481832;146;0;03.47.42.292
02.99119;481833;146;0;03.47.42.292
02.99249;481834;146;0;03.47.42.292
02.99119;481835;146;0;03.47.42.292
02.99054;481836;146;0;03.47.42.292
02.99119;481837;146;0;03.47.42.292
02.99444;481838;146;0;03.47.42.292
02.99379;481839;146;0;03.47.42.292
02.99444;481840;146;0;03.47.42.336
02.99249;481841;146;0;03.47.42.336
02.98859;481842;146;0;03.47.42.336
02.99184;481843;146;0;03.47.42.336
02.99119;481844;146;0;03.47.42.336
02.99184;481845;146;0;03.47.42.336
02.99119;481846;146;0;03.47.42.336
02.99314;481847;146;0;03.47.42.336
02.99444;481848;146;0;03.47.42.336
02.99379;481849;146;0;03.47.42.336
02.99314;481850;146;0;03.47.42.390
02.98924;481851;146;0;03.47.42.390
02.99119;481852;146;0;03.47.42.390
02.99314;481853;146;0;03.47.42.390
02.99314;481854;146;0;03.47.42.390
02.99314;481855;146;0;03.47.42.390
02.99119;481856;146;0;03.47.42.390
02.98729;481857;146;0;03.47.42.390
02.99054;481858;146;0;03.47.42.390
