data1;dato2;dato3;dato4;time
01.96649;104390;174;0;03.14.05.821
01.96183;104391;174;0;03.14.05.821
01.96416;104392;174;0;03.14.05.821
01.96556;104393;174;0;03.14.05.821
01.96323;104394;174;0;03.14.05.821
01.96929;104395;174;0;03.14.05.821
01.96416;104396;174;0;03.14.05.821
01.96463;104397;174;0;03.14.05.821
01.96416;104398;174;0;03.14.05.821
01.96509;104399;174;0;03.14.05.821
01.96603;104400;174;1;03.14.05.854
01.96416;104401;174;1;03.14.05.854
01.96323;104402;174;1;03.14.05.854
01.96556;104403;174;1;03.14.05.854
01.96463;104404;174;1;03.14.05.854
01.96743;104405;174;1;03.14.05.854
01.96743;104406;174;1;03.14.05.854
01.96323;104407;174;1;03.14.05.854
01.96649;104408;174;1;03.14.05.854
01.96603;104409;174;1;03.14.05.865
02.06953;104410;171;1;03.14.05.898
02.07146;104411;171;1;03.14.05.898
02.07146;104412;171;1;03.14.05.898
02.06856;104413;171;1;03.14.05.898
02.06663;104414;171;1;03.14.05.898
02.06518;104415;171;1;03.14.05.898
02.05410;104416;171;1;03.14.05.898
02.05939;104417;171;1;03.14.05.898
02.05699;104418;171;1;03.14.05.909
02.05170;104419;171;1;03.14.05.909
02.04834;104420;171;1;03.14.05.942
02.04402;104421;171;1;03.14.05.942
02.04067;104422;171;1;03.14.05.942
02.03446;104423;171;1;03.14.05.942
02.03112;104424;171;1;03.14.05.942
02.02683;104425;171;1;03.14.05.942
02.02540;104426;171;1;03.14.05.942
02.01969;104427;171;1;03.14.05.952
02.01257;104428;171;1;03.14.05.952
02.01021;104429;171;1;03.14.05.952
02.00642;104430;171;1;03.14.05.996
02.00311;104431;171;1;03.14.05.996
01.99839;104432;171;1;03.14.05.996
01.99462;104433;171;1;03.14.05.996
01.99039;104434;171;1;03.14.05.996
01.98757;104435;171;1;03.14.06.007
01.98428;104436;171;1;03.14.06.007
01.98053;104437;171;1;03.14.06.007
01.98147;104438;171;1;03.14.06.007
01.97492;104439;171;1;03.14.06.007
01.97445;104440;171;1;03.14.06.040
01.96278;104441;171;1;03.14.06.040
01.97071;104442;171;1;03.14.06.040
01.96931;104443;171;1;03.14.06.040
01.96371;104444;171;1;03.14.06.051
01.96604;104445;171;1;03.14.06.051
01.96465;104446;171;1;03.14.06.051
01.96418;104447;171;1;03.14.06.051
01.96092;104448;171;1;03.14.06.051
01.95720;104449;171;1;03.14.06.051
01.95813;104450;171;1;03.14.06.095
01.95395;104451;171;1;03.14.06.106
01.95581;104452;171;1;03.14.06.106
01.95441;104453;171;1;03.14.06.106
01.95441;104454;171;1;03.14.06.106
01.95534;104455;171;1;03.14.06.106
01.95441;104456;171;1;03.14.06.106
01.95581;104457;171;1;03.14.06.106
01.95488;104458;171;1;03.14.06.106
01.95163;104459;171;1;03.14.06.106
01.95581;104460;171;1;03.14.06.150
01.95395;104461;171;1;03.14.06.150
01.95488;104462;171;1;03.14.06.150
01.95256;104463;171;1;03.14.06.150
01.95163;104464;171;1;03.14.06.150
01.95349;104465;171;1;03.14.06.150
01.94885;104466;171;1;03.14.06.150
01.95395;104467;171;1;03.14.06.150
01.95581;104468;171;1;03.14.06.150
01.95395;104469;171;1;03.14.06.150
01.95163;104470;171;0;03.14.06.194
01.95302;104471;171;0;03.14.06.194
01.95349;104472;171;0;03.14.06.194
01.95209;104473;171;0;03.14.06.194
01.94977;104474;171;0;03.14.06.194
01.95256;104475;171;0;03.14.06.194
01.95395;104476;171;0;03.14.06.194
01.95209;104477;171;0;03.14.06.194
01.95349;104478;171;0;03.14.06.194
01.95349;104479;171;0;03.14.06.194
01.95163;104480;171;0;03.14.06.249
01.95349;104481;171;0;03.14.06.249
01.95117;104482;171;0;03.14.06.249
01.95349;104483;171;0;03.14.06.249
01.95209;104484;171;0;03.14.06.249
01.95256;104485;171;0;03.14.06.249
01.95349;104486;171;0;03.14.06.249
01.95349;104487;171;0;03.14.06.249
01.95209;104488;171;0;03.14.06.249
01.95349;104489;171;0;03.14.06.249
01.95209;104490;171;0;03.14.06.294
01.94885;104491;171;0;03.14.06.294
01.95302;104492;171;0;03.14.06.294
01.95163;104493;171;0;03.14.06.294
01.95395;104494;171;0;03.14.06.294
01.95349;104495;171;0;03.14.06.294
01.95209;104496;171;0;03.14.06.294
01.95302;104497;171;0;03.14.06.294
01.95209;104498;171;0;03.14.06.294
01.95395;104499;171;0;03.14.06.294
01.95117;104500;171;0;03.14.06.348
01.95302;104501;171;0;03.14.06.348
01.95163;104502;171;0;03.14.06.348
01.95488;104503;171;0;03.14.06.348
01.95209;104504;171;0;03.14.06.348
01.95256;104505;171;0;03.14.06.348
01.95534;104506;171;0;03.14.06.348
01.95024;104507;171;0;03.14.06.348
01.95488;104508;171;0;03.14.06.348
01.95395;104509;171;0;03.14.06.359
01.95302;104510;171;0;03.14.06.392
01.95395;104511;171;0;03.14.06.392
01.95349;104512;171;0;03.14.06.392
01.95163;104513;171;0;03.14.06.392
01.95441;104514;171;0;03.14.06.392
01.95395;104515;171;0;03.14.06.392
01.94931;104516;171;0;03.14.06.392
01.95302;104517;171;0;03.14.06.392
01.94931;104518;171;0;03.14.06.403
01.95302;104519;171;0;03.14.06.403
01.95302;104520;171;0;03.14.06.436
01.95488;104521;171;0;03.14.06.436
01.95395;104522;171;0;03.14.06.436
01.95349;104523;171;0;03.14.06.436
01.95209;104524;171;0;03.14.06.436
01.95302;104525;171;0;03.14.06.436
01.95349;104526;171;0;03.14.06.447
01.95302;104527;171;0;03.14.06.447
01.95488;104528;171;0;03.14.06.447
01.95488;104529;171;0;03.14.06.447
01.95488;104530;171;0;03.14.06.491
01.95302;104531;171;0;03.14.06.491
01.95256;104532;171;0;03.14.06.491
01.95256;104533;171;0;03.14.06.491
01.95302;104534;171;0;03.14.06.502
01.95488;104535;171;0;03.14.06.502
01.95209;104536;171;0;03.14.06.502
01.95395;104537;171;0;03.14.06.502
01.95256;104538;171;0;03.14.06.502
01.95395;104539;171;0;03.14.06.502
01.95163;104540;171;0;03.14.06.535
01.95163;104541;171;0;03.14.06.535
01.95163;104542;171;0;03.14.06.535
01.95256;104543;171;0;03.14.06.546
01.95302;104544;171;0;03.14.06.546
01.95163;104545;171;0;03.14.06.546
01.95534;104546;171;0;03.14.06.546
01.95349;104547;171;0;03.14.06.546
01.95488;104548;171;0;03.14.06.546
01.95256;104549;171;0;03.14.06.546
01.95209;104550;171;0;03.14.06.590
01.95302;104551;171;0;03.14.06.590
01.95488;104552;171;0;03.14.06.601
01.95302;104553;171;0;03.14.06.601
01.95163;104554;171;0;03.14.06.601
01.95441;104555;171;0;03.14.06.601
01.95117;104556;171;0;03.14.06.601
01.95395;104557;171;0;03.14.06.601
01.95488;104558;171;0;03.14.06.601
01.95256;104559;171;0;03.14.06.601
01.95488;104560;171;0;03.14.06.645
01.95349;104561;171;0;03.14.06.645
01.95302;104562;171;0;03.14.06.645
01.95302;104563;171;0;03.14.06.645
01.95302;104564;171;0;03.14.06.645
01.95302;104565;171;0;03.14.06.645
01.95070;104566;171;0;03.14.06.645
01.95395;104567;171;0;03.14.06.645
01.95395;104568;171;0;03.14.06.645
01.95441;104569;171;0;03.14.06.645
01.95163;104570;171;0;03.14.06.689
01.95488;104571;171;0;03.14.06.689
01.95395;104572;171;0;03.14.06.689
01.95395;104573;171;0;03.14.06.689
01.95581;104574;171;0;03.14.06.689
01.95256;104575;171;0;03.14.06.689
01.95488;104576;171;0;03.14.06.689
01.95302;104577;171;0;03.14.06.689
01.95302;104578;171;0;03.14.06.689
01.95488;104579;171;0;03.14.06.689
01.95256;104580;171;0;03.14.06.743
01.95395;104581;171;0;03.14.06.743
01.94468;104582;171;0;03.14.06.743
01.95349;104583;171;0;03.14.06.743
01.95070;104584;171;0;03.14.06.743
01.95581;104585;171;0;03.14.06.743
01.95256;104586;171;0;03.14.06.743
01.95349;104587;171;0;03.14.06.743
01.95395;104588;171;0;03.14.06.743
01.95302;104589;171;0;03.14.06.743
01.95256;104590;171;0;03.14.06.787
01.95395;104591;171;0;03.14.06.787
01.95395;104592;171;0;03.14.06.787
01.95163;104593;171;0;03.14.06.787
01.95441;104594;171;0;03.14.06.787
01.95209;104595;171;0;03.14.06.787
01.95302;104596;171;0;03.14.06.787
01.95395;104597;171;0;03.14.06.787
01.95349;104598;171;0;03.14.06.787
01.95488;104599;171;0;03.14.06.798
01.94977;104600;171;0;03.14.06.842
01.95534;104601;171;0;03.14.06.842
01.95488;104602;171;0;03.14.06.842
01.95349;104603;171;0;03.14.06.842
01.95395;104604;171;0;03.14.06.842
01.95441;104605;171;0;03.14.06.842
01.95209;104606;171;0;03.14.06.842
01.94422;104607;171;0;03.14.06.842
01.95441;104608;171;0;03.14.06.853
01.95256;104609;171;0;03.14.06.853
01.95395;104610;171;0;03.14.06.886
01.95441;104611;171;0;03.14.06.886
01.95256;104612;171;0;03.14.06.886
01.95302;104613;171;0;03.14.06.886
01.95209;104614;171;0;03.14.06.886
01.95441;104615;171;0;03.14.06.886
01.95581;104616;171;0;03.14.06.896
01.95209;104617;171;0;03.14.06.896
01.95256;104618;171;0;03.14.06.896
01.95349;104619;171;0;03.14.06.896
01.95395;104620;171;0;03.14.06.929
01.95163;104621;171;0;03.14.06.929
01.95674;104622;171;0;03.14.06.929
01.95441;104623;171;0;03.14.06.929
01.95256;104624;171;0;03.14.06.940
01.95256;104625;171;0;03.14.06.940
01.95488;104626;171;0;03.14.06.940
01.95349;104627;171;0;03.14.06.940
01.95488;104628;171;0;03.14.06.940
01.95488;104629;171;0;03.14.06.940
01.95534;104630;171;0;03.14.06.984
01.95581;104631;171;0;03.14.06.984
01.95024;104632;171;0;03.14.06.995
01.95441;104633;171;0;03.14.06.995
01.95349;104634;171;0;03.14.06.995
01.95488;104635;171;0;03.14.06.995
01.95581;104636;171;0;03.14.06.995
01.95256;104637;171;0;03.14.06.995
01.95395;104638;171;0;03.14.06.995
01.95488;104639;171;0;03.14.06.995
01.95256;104640;171;0;03.14.07.028
01.95441;104641;171;0;03.14.07.039
01.95441;104642;171;0;03.14.07.039
01.95395;104643;171;0;03.14.07.039
01.95163;104644;171;0;03.14.07.039
01.95349;104645;171;0;03.14.07.039
01.95349;104646;171;0;03.14.07.039
01.95395;104647;171;0;03.14.07.039
01.95441;104648;171;0;03.14.07.039
01.95674;104649;171;0;03.14.07.039
01.95395;104650;171;0;03.14.07.094
01.95441;104651;171;0;03.14.07.094
01.95488;104652;171;0;03.14.07.094
01.95349;104653;171;0;03.14.07.094
01.95534;104654;171;0;03.14.07.094
01.95395;104655;171;0;03.14.07.094
01.95441;104656;171;0;03.14.07.094
01.94838;104657;171;0;03.14.07.094
01.95441;104658;171;0;03.14.07.094
01.95256;104659;171;0;03.14.07.094
01.95441;104660;171;0;03.14.07.138
01.95349;104661;171;0;03.14.07.138
01.95256;104662;171;0;03.14.07.138
01.95488;104663;171;0;03.14.07.138
01.95302;104664;171;0;03.14.07.138
01.95488;104665;171;0;03.14.07.138
01.95302;104666;171;0;03.14.07.138
01.95534;104667;171;0;03.14.07.138
01.95163;104668;171;0;03.14.07.138
01.95581;104669;171;0;03.14.07.138
01.95441;104670;171;0;03.14.07.181
01.95534;104671;171;0;03.14.07.181
01.95349;104672;171;0;03.14.07.181
01.95441;104673;171;0;03.14.07.181
01.95349;104674;171;0;03.14.07.181
01.95767;104675;171;0;03.14.07.181
01.95674;104676;171;0;03.14.07.181
01.95256;104677;171;0;03.14.07.181
01.95581;104678;171;0;03.14.07.181
01.95441;104679;171;0;03.14.07.181
01.95441;104680;171;0;03.14.07.236
01.95395;104681;171;0;03.14.07.236
01.94283;104682;171;0;03.14.07.236
01.95256;104683;171;0;03.14.07.236
01.95395;104684;171;0;03.14.07.236
01.95488;104685;171;0;03.14.07.236
01.95627;104686;171;0;03.14.07.236
01.95581;104687;171;0;03.14.07.236
01.95395;104688;171;0;03.14.07.247
01.95441;104689;171;0;03.14.07.247
01.95581;104690;171;0;03.14.07.280
01.95441;104691;171;0;03.14.07.280
01.95720;104692;171;0;03.14.07.280
01.95441;104693;171;0;03.14.07.280
01.95581;104694;171;0;03.14.07.280
01.95488;104695;171;0;03.14.07.280
01.95349;104696;171;0;03.14.07.280
01.95534;104697;171;0;03.14.07.291
01.95441;104698;171;0;03.14.07.291
01.95720;104699;171;0;03.14.07.291
