data1;dato2;dato3;dato4;time
03.21835;634030;146;1;04.03.25.669
03.23227;634031;146;1;04.03.25.669
03.22043;634032;146;1;04.03.25.669
03.23367;634033;146;1;04.03.25.669
03.23018;634034;146;1;04.03.25.669
03.23227;634035;146;1;04.03.25.669
03.23227;634036;146;1;04.03.25.680
03.23576;634037;146;1;04.03.25.680
03.23576;634038;146;1;04.03.25.680
03.23506;634039;146;1;04.03.25.680
03.44441;634040;142;1;04.03.25.713
03.44441;634041;142;1;04.03.25.713
03.44071;634042;142;1;04.03.25.713
03.43923;634043;142;1;04.03.25.713
03.43849;634044;142;1;04.03.25.724
03.43257;634045;142;1;04.03.25.724
03.42741;634046;142;1;04.03.25.724
03.42372;634047;142;1;04.03.25.724
03.41783;634048;142;1;04.03.25.724
03.40975;634049;142;1;04.03.25.724
03.39657;634050;142;1;04.03.25.767
03.39292;634051;142;1;04.03.25.767
03.38489;634052;142;1;04.03.25.767
03.37252;634053;142;1;04.03.25.778
03.36600;634054;142;1;04.03.25.778
03.35948;634055;142;1;04.03.25.778
03.35081;634056;142;1;04.03.25.778
03.32779;634057;142;1;04.03.25.778
03.33353;634058;142;1;04.03.25.778
03.32206;634059;142;1;04.03.25.778
03.31705;634060;142;1;04.03.25.811
03.30777;634061;142;1;04.03.25.822
03.29638;634062;142;1;04.03.25.822
03.29212;634063;142;1;04.03.25.822
03.28645;634064;142;1;04.03.25.822
03.27725;634065;142;1;04.03.25.822
03.27019;634066;142;1;04.03.25.822
03.26596;634067;142;1;04.03.25.822
03.25892;634068;142;1;04.03.25.822
03.25330;634069;142;1;04.03.25.822
03.25119;634070;142;1;04.03.25.866
03.24979;634071;142;1;04.03.25.866
03.24069;634072;142;1;04.03.25.866
03.24279;634073;142;1;04.03.25.866
03.23719;634074;142;1;04.03.25.866
03.23091;634075;142;1;04.03.25.866
03.23161;634076;142;1;04.03.25.866
03.22952;634077;142;1;04.03.25.866
03.22534;634078;142;1;04.03.25.866
03.22464;634079;142;1;04.03.25.866
03.21977;634080;142;1;04.03.25.921
03.22186;634081;142;1;04.03.25.921
03.21352;634082;142;1;04.03.25.921
03.22047;634083;142;1;04.03.25.921
03.21630;634084;142;1;04.03.25.921
03.21699;634085;142;1;04.03.25.921
03.21283;634086;142;1;04.03.25.921
03.21283;634087;142;1;04.03.25.921
03.20936;634088;142;1;04.03.25.921
03.20936;634089;142;1;04.03.25.921
03.21005;634090;142;1;04.03.25.965
03.21005;634091;142;1;04.03.25.965
03.21144;634092;142;1;04.03.25.965
03.20867;634093;142;1;04.03.25.965
03.21075;634094;142;1;04.03.25.965
03.20867;634095;142;1;04.03.25.965
03.20728;634096;142;1;04.03.25.965
03.20867;634097;142;1;04.03.25.965
03.21005;634098;142;1;04.03.25.965
03.20936;634099;142;1;04.03.25.965
03.20590;634100;142;0;04.03.26.020
03.21491;634101;142;0;04.03.26.020
03.20520;634102;142;0;04.03.26.020
03.20797;634103;142;0;04.03.26.020
03.20590;634104;142;0;04.03.26.020
03.21005;634105;142;0;04.03.26.020
03.20797;634106;142;0;04.03.26.020
03.20036;634107;142;0;04.03.26.020
03.20867;634108;142;0;04.03.26.020
03.20797;634109;142;0;04.03.26.030
03.20936;634110;142;0;04.03.26.063
03.20728;634111;142;0;04.03.26.063
03.20936;634112;142;0;04.03.26.063
03.20867;634113;142;0;04.03.26.063
03.20313;634114;142;0;04.03.26.063
03.20936;634115;142;0;04.03.26.063
03.21005;634116;142;0;04.03.26.063
03.21491;634117;142;0;04.03.26.074
03.20728;634118;142;0;04.03.26.074
03.20797;634119;142;0;04.03.26.074
03.20936;634120;142;0;04.03.26.107
03.20867;634121;142;0;04.03.26.107
03.21005;634122;142;0;04.03.26.107
03.21075;634123;142;0;04.03.26.107
03.20659;634124;142;0;04.03.26.107
03.20936;634125;142;0;04.03.26.107
03.20867;634126;142;0;04.03.26.118
03.21005;634127;142;0;04.03.26.118
03.21144;634128;142;0;04.03.26.118
03.21491;634129;142;0;04.03.26.118
03.20728;634130;142;0;04.03.26.161
03.20797;634131;142;0;04.03.26.161
03.19484;634132;142;0;04.03.26.161
03.21352;634133;142;0;04.03.26.172
03.21213;634134;142;0;04.03.26.172
03.20936;634135;142;0;04.03.26.172
03.20867;634136;142;0;04.03.26.172
03.21144;634137;142;0;04.03.26.172
03.21005;634138;142;0;04.03.26.172
03.20867;634139;142;0;04.03.26.172
