data1;dato2;dato3;dato4;time
02.22139;188080;160;0;03.21.00.033
02.22292;188081;160;0;03.21.00.033
02.22445;188082;160;0;03.21.00.033
02.22445;188083;160;0;03.21.00.033
02.22598;188084;160;0;03.21.00.033
02.22394;188085;160;0;03.21.00.033
02.22139;188086;160;0;03.21.00.033
02.22445;188087;160;0;03.21.00.033
02.22343;188088;160;0;03.21.00.033
02.21936;188089;160;0;03.21.00.033
02.22292;188090;160;1;03.21.00.088
02.22343;188091;160;1;03.21.00.088
02.22445;188092;160;1;03.21.00.088
02.22241;188093;160;1;03.21.00.088
02.22139;188094;160;1;03.21.00.088
02.22190;188095;160;1;03.21.00.088
02.22394;188096;160;1;03.21.00.088
02.22292;188097;160;1;03.21.00.088
02.22394;188098;160;1;03.21.00.088
02.22547;188099;160;1;03.21.00.088
02.07828;188100;164;1;03.21.00.131
02.07731;188101;164;1;03.21.00.131
02.07974;188102;164;1;03.21.00.131
02.07489;188103;164;1;03.21.00.131
02.08168;188104;164;1;03.21.00.131
02.08071;188105;164;1;03.21.00.131
02.08751;188106;164;1;03.21.00.131
02.09189;188107;164;1;03.21.00.131
02.09481;188108;164;1;03.21.00.131
02.10116;188109;164;1;03.21.00.142
02.08994;188110;164;1;03.21.00.186
02.11144;188111;164;1;03.21.00.186
02.11536;188112;164;1;03.21.00.186
02.12225;188113;164;1;03.21.00.186
02.12767;188114;164;1;03.21.00.186
02.13755;188115;164;1;03.21.00.186
02.14002;188116;164;1;03.21.00.186
02.14597;188117;164;1;03.21.00.186
02.15243;188118;164;1;03.21.00.197
02.15691;188119;164;1;03.21.00.197
02.16239;188120;164;1;03.21.00.230
02.16939;188121;164;1;03.21.00.230
02.17289;188122;164;1;03.21.00.230
02.18343;188123;164;1;03.21.00.230
02.18443;188124;164;1;03.21.00.230
02.18896;188125;164;1;03.21.00.230
02.19450;188126;164;1;03.21.00.241
02.19854;188127;164;1;03.21.00.241
02.18997;188128;164;1;03.21.00.241
02.20411;188129;164;1;03.21.00.241
02.20664;188130;164;1;03.21.00.285
02.21425;188131;164;1;03.21.00.285
02.21425;188132;164;1;03.21.00.285
02.21577;188133;164;1;03.21.00.285
02.21882;188134;164;1;03.21.00.295
02.22289;188135;164;1;03.21.00.295
02.22340;188136;164;1;03.21.00.295
02.22595;188137;164;1;03.21.00.295
02.22748;188138;164;1;03.21.00.295
02.22850;188139;164;1;03.21.00.295
02.22901;188140;164;1;03.21.00.328
02.23208;188141;164;1;03.21.00.328
02.23259;188142;164;1;03.21.00.339
02.23310;188143;164;1;03.21.00.339
02.23463;188144;164;1;03.21.00.339
02.23463;188145;164;1;03.21.00.339
02.23412;188146;164;1;03.21.00.339
02.23514;188147;164;1;03.21.00.339
02.23565;188148;164;1;03.21.00.339
02.23668;188149;164;1;03.21.00.339
02.23770;188150;164;1;03.21.00.372
02.23821;188151;164;1;03.21.00.383
02.23668;188152;164;1;03.21.00.383
02.22340;188153;164;1;03.21.00.383
02.23821;188154;164;1;03.21.00.383
02.23668;188155;164;1;03.21.00.383
02.23821;188156;164;1;03.21.00.383
02.23924;188157;164;1;03.21.00.383
02.23668;188158;164;1;03.21.00.383
02.23975;188159;164;1;03.21.00.383
02.22697;188160;164;0;03.21.00.438
02.23668;188161;164;0;03.21.00.438
02.23770;188162;164;0;03.21.00.438
02.23668;188163;164;0;03.21.00.438
02.23770;188164;164;0;03.21.00.438
02.23770;188165;164;0;03.21.00.438
02.23668;188166;164;0;03.21.00.438
02.23770;188167;164;0;03.21.00.438
02.23770;188168;164;0;03.21.00.438
02.23719;188169;164;0;03.21.00.438
02.23565;188170;164;0;03.21.00.482
02.23821;188171;164;0;03.21.00.482
02.23770;188172;164;0;03.21.00.482
02.23463;188173;164;0;03.21.00.482
02.23821;188174;164;0;03.21.00.482
02.23668;188175;164;0;03.21.00.482
02.23924;188176;164;0;03.21.00.482
02.23873;188177;164;0;03.21.00.482
02.23617;188178;164;0;03.21.00.482
02.23361;188179;164;0;03.21.00.482
02.23514;188180;164;0;03.21.00.537
02.23668;188181;164;0;03.21.00.537
02.23770;188182;164;0;03.21.00.537
02.23514;188183;164;0;03.21.00.537
02.23873;188184;164;0;03.21.00.537
02.23821;188185;164;0;03.21.00.537
02.23668;188186;164;0;03.21.00.537
02.23821;188187;164;0;03.21.00.537
02.23463;188188;164;0;03.21.00.537
02.23310;188189;164;0;03.21.00.537
02.23719;188190;164;0;03.21.00.581
02.23770;188191;164;0;03.21.00.581
02.23514;188192;164;0;03.21.00.581
02.23719;188193;164;0;03.21.00.581
02.23821;188194;164;0;03.21.00.581
02.23821;188195;164;0;03.21.00.581
02.23668;188196;164;0;03.21.00.581
02.23565;188197;164;0;03.21.00.581
02.23565;188198;164;0;03.21.00.592
02.23719;188199;164;0;03.21.00.592
02.23565;188200;164;0;03.21.00.625
02.22952;188201;164;0;03.21.00.625
02.23719;188202;164;0;03.21.00.625
02.22748;188203;164;0;03.21.00.625
02.23719;188204;164;0;03.21.00.625
02.23617;188205;164;0;03.21.00.625
02.23719;188206;164;0;03.21.00.625
02.23821;188207;164;0;03.21.00.625
02.23463;188208;164;0;03.21.00.636
02.23821;188209;164;0;03.21.00.636
02.23003;188210;164;0;03.21.00.679
02.23668;188211;164;0;03.21.00.679
02.23310;188212;164;0;03.21.00.679
02.23719;188213;164;0;03.21.00.679
02.23361;188214;164;0;03.21.00.679
02.23617;188215;164;0;03.21.00.690
02.23821;188216;164;0;03.21.00.690
02.23617;188217;164;0;03.21.00.690
02.23617;188218;164;0;03.21.00.690
02.23617;188219;164;0;03.21.00.690
02.23412;188220;164;0;03.21.00.723
02.23463;188221;164;0;03.21.00.723
02.23412;188222;164;0;03.21.00.723
02.23310;188223;164;0;03.21.00.734
02.23361;188224;164;0;03.21.00.734
02.23617;188225;164;0;03.21.00.734
02.23361;188226;164;0;03.21.00.734
02.23617;188227;164;0;03.21.00.734
02.23361;188228;164;0;03.21.00.734
02.23361;188229;164;0;03.21.00.734
02.23412;188230;164;0;03.21.00.778
02.23565;188231;164;0;03.21.00.778
02.23668;188232;164;0;03.21.00.789
