data1;dato2;dato3;dato4;time
02.24386;275320;162;1;03.28.11.822
02.24438;275321;162;1;03.28.11.822
02.24284;275322;162;1;03.28.11.822
02.24386;275323;162;1;03.28.11.822
02.24079;275324;162;1;03.28.11.822
02.24335;275325;162;1;03.28.11.822
02.24335;275326;162;1;03.28.11.833
02.24643;275327;162;1;03.28.11.833
02.24386;275328;162;1;03.28.11.833
02.24335;275329;162;1;03.28.11.833
02.16839;275330;164;1;03.28.11.866
02.15641;275331;164;1;03.28.11.866
02.16839;275332;164;1;03.28.11.866
02.17239;275333;164;1;03.28.11.866
02.17189;275334;164;1;03.28.11.877
02.17239;275335;164;1;03.28.11.877
02.17439;275336;164;1;03.28.11.877
02.17690;275337;164;1;03.28.11.877
02.17941;275338;164;1;03.28.11.877
02.17941;275339;164;1;03.28.11.877
02.17039;275340;164;1;03.28.11.920
02.18795;275341;164;1;03.28.11.920
02.18745;275342;164;1;03.28.11.920
02.19198;275343;164;1;03.28.11.920
02.19400;275344;164;1;03.28.11.931
02.20158;275345;164;1;03.28.11.931
02.20309;275346;164;1;03.28.11.931
02.20562;275347;164;1;03.28.11.931
02.20714;275348;164;1;03.28.11.931
02.20360;275349;164;1;03.28.11.931
02.21475;275350;164;1;03.28.11.964
02.21628;275351;164;1;03.28.11.964
02.21933;275352;164;1;03.28.11.975
02.22391;275353;164;1;03.28.11.975
02.22697;275354;164;1;03.28.11.975
02.22799;275355;164;1;03.28.11.975
02.22952;275356;164;1;03.28.11.975
02.22952;275357;164;1;03.28.11.975
02.23310;275358;164;1;03.28.11.975
02.23361;275359;164;1;03.28.11.975
02.23770;275360;164;1;03.28.12.018
02.23770;275361;164;1;03.28.12.018
02.23924;275362;164;1;03.28.12.018
02.24129;275363;164;1;03.28.12.018
02.24334;275364;164;1;03.28.12.018
02.24436;275365;164;1;03.28.12.018
02.24539;275366;164;1;03.28.12.018
02.24488;275367;164;1;03.28.12.018
02.24539;275368;164;1;03.28.12.018
02.24950;275369;164;1;03.28.12.018
02.24642;275370;164;1;03.28.12.073
02.24847;275371;164;1;03.28.12.073
02.25104;275372;164;1;03.28.12.073
02.25156;275373;164;1;03.28.12.073
02.24539;275374;164;1;03.28.12.073
02.24950;275375;164;1;03.28.12.073
02.24796;275376;164;1;03.28.12.073
02.25258;275377;164;1;03.28.12.073
02.24899;275378;164;1;03.28.12.073
02.25310;275379;164;1;03.28.12.073
02.25310;275380;164;1;03.28.12.117
