Time,B_BVP,E_Skin_Cond
1.31542968750,31.439,6.877
1.31591796875,31.433,6.877
1.31640625000,31.428,6.877
1.31689453125,31.422,6.877
1.31738281250,31.416,6.877
1.31787109375,31.411,6.877
1.31835937500,31.405,6.877
1.31884765625,31.400,6.877
1.31933593750,31.394,6.877
1.31982421875,31.389,6.877
1.32031250000,31.383,6.877
1.32080078125,31.378,6.877
1.32128906250,31.373,6.877
1.32177734375,31.368,6.877
1.32226562500,31.362,6.877
1.32275390625,31.357,6.877
1.32324218750,31.352,6.877
1.32373046875,31.347,6.877
1.32421875000,31.342,6.877
1.32470703125,31.337,6.877
1.32519531250,31.332,6.877
1.32568359375,31.328,6.877
1.32617187500,31.323,6.877
1.32666015625,31.318,6.877
1.32714843750,31.313,6.877
1.32763671875,31.309,6.877
1.32812500000,31.304,6.877
1.32861328125,31.300,6.878
1.32910156250,31.295,6.878
1.32958984375,31.291,6.878
1.33007812500,31.286,6.878
1.33056640625,31.282,6.878
1.33105468750,31.278,6.878
1.33154296875,31.273,6.878
1.33203125000,31.269,6.878
1.33251953125,31.265,6.878
1.33300781250,31.261,6.878
1.33349609375,31.257,6.878
1.33398437500,31.253,6.878
1.33447265625,31.249,6.878
1.33496093750,31.245,6.878
1.33544921875,31.241,6.878
1.33593750000,31.237,6.878
1.33642578125,31.233,6.878
1.33691406250,31.230,6.878
1.33740234375,31.226,6.878
1.33789062500,31.222,6.878
1.33837890625,31.219,6.878
1.33886718750,31.215,6.878
1.33935546875,31.211,6.878
1.33984375000,31.208,6.878
1.34033203125,31.204,6.878
1.34082031250,31.201,6.878
1.34130859375,31.198,6.878
1.34179687500,31.194,6.878
1.34228515625,31.191,6.878
1.34277343750,31.187,6.878
1.34326171875,31.184,6.878
1.34375000000,31.181,6.878
1.34423828125,31.178,6.878
1.34472656250,31.175,6.878
1.34521484375,31.171,6.878
1.34570312500,31.168,6.878
1.34619140625,31.165,6.878
1.34667968750,31.162,6.878
1.34716796875,31.159,6.878
1.34765625000,31.156,6.878
1.34814453125,31.153,6.879
1.34863281250,31.150,6.879
1.34912109375,31.147,6.879
1.34960937500,31.144,6.879
1.35009765625,31.141,6.879
1.35058593750,31.138,6.879
1.35107421875,31.136,6.879
1.35156250000,31.133,6.879
1.35205078125,31.130,6.879
1.35253906250,31.127,6.879
1.35302734375,31.124,6.879
1.35351562500,31.121,6.879
1.35400390625,31.119,6.879
1.35449218750,31.116,6.879
1.35498046875,31.113,6.879
1.35546875000,31.111,6.879
1.35595703125,31.108,6.879
1.35644531250,31.105,6.879
1.35693359375,31.103,6.879
1.35742187500,31.100,6.879
1.35791015625,31.097,6.879
1.35839843750,31.095,6.879
1.35888671875,31.092,6.879
1.35937500000,31.090,6.879
1.35986328125,31.087,6.879
1.36035156250,31.084,6.879
1.36083984375,31.082,6.879
1.36132812500,31.079,6.879
1.36181640625,31.077,6.879
1.36230468750,31.074,6.879
1.36279296875,31.072,6.879
1.36328125000,31.070,6.879
1.36376953125,31.067,6.879
1.36425781250,31.065,6.879
1.36474609375,31.062,6.879
1.36523437500,31.060,6.879
1.36572265625,31.058,6.879
1.36621093750,31.055,6.879
1.36669921875,31.053,6.879
1.36718750000,31.051,6.879
1.36767578125,31.048,6.880
1.36816406250,31.046,6.880
1.36865234375,31.044,6.880
1.36914062500,31.041,6.880
1.36962890625,31.039,6.880
1.37011718750,31.037,6.880
1.37060546875,31.035,6.880
1.37109375000,31.032,6.880
1.37158203125,31.030,6.880
1.37207031250,31.028,6.880
1.37255859375,31.025,6.880
1.37304687500,31.023,6.880
1.37353515625,31.021,6.880
1.37402343750,31.019,6.880
1.37451171875,31.017,6.880
1.37500000000,31.014,6.880
1.37548828125,31.012,6.880
1.37597656250,31.010,6.880
1.37646484375,31.008,6.880
1.37695312500,31.005,6.880
1.37744140625,31.003,6.880
1.37792968750,31.001,6.880
1.37841796875,30.999,6.880
1.37890625000,30.997,6.880
1.37939453125,30.995,6.880
1.37988281250,30.992,6.880
1.38037109375,30.990,6.880
1.38085937500,30.988,6.880
1.38134765625,30.986,6.880
1.38183593750,30.984,6.880
1.38232421875,30.982,6.880
1.38281250000,30.979,6.880
1.38330078125,30.977,6.880
1.38378906250,30.975,6.880
1.38427734375,30.973,6.880
1.38476562500,30.971,6.880
1.38525390625,30.969,6.880
1.38574218750,30.967,6.880
1.38623046875,30.964,6.880
1.38671875000,30.962,6.880
1.38720703125,30.960,6.880
1.38769531250,30.958,6.880
1.38818359375,30.956,6.880
1.38867187500,30.954,6.880
1.38916015625,30.952,6.880
1.38964843750,30.950,6.880
1.39013671875,30.948,6.880
1.39062500000,30.946,6.880
1.39111328125,30.944,6.881
1.39160156250,30.942,6.881
1.39208984375,30.940,6.881
1.39257812500,30.937,6.881
1.39306640625,30.935,6.881
1.39355468750,30.933,6.881
1.39404296875,30.931,6.881
1.39453125000,30.929,6.881
1.39501953125,30.927,6.881
1.39550781250,30.925,6.881
1.39599609375,30.923,6.881
1.39648437500,30.921,6.881
1.39697265625,30.919,6.881
1.39746093750,30.917,6.881
1.39794921875,30.915,6.881
1.39843750000,30.913,6.881
1.39892578125,30.911,6.881
1.39941406250,30.909,6.881
1.39990234375,30.907,6.881
1.40039062500,30.905,6.881
1.40087890625,30.903,6.881
1.40136718750,30.901,6.881
1.40185546875,30.899,6.881
1.40234375000,30.897,6.881
1.40283203125,30.895,6.881
1.40332031250,30.893,6.881
1.40380859375,30.891,6.881
1.40429687500,30.888,6.881
1.40478515625,30.886,6.881
1.40527343750,30.884,6.881
1.40576171875,30.882,6.881
1.40625000000,30.880,6.881
1.40673828125,30.878,6.881
1.40722656250,30.876,6.881
1.40771484375,30.874,6.881
1.40820312500,30.872,6.881
1.40869140625,30.870,6.881
1.40917968750,30.867,6.881
1.40966796875,30.865,6.881
1.41015625000,30.863,6.881
1.41064453125,30.861,6.881
1.41113281250,30.859,6.881
1.41162109375,30.857,6.881
1.41210937500,30.854,6.881
1.41259765625,30.852,6.881
1.41308593750,30.850,6.881
1.41357421875,30.848,6.881
1.41406250000,30.845,6.881
1.41455078125,30.843,6.881
1.41503906250,30.841,6.881
1.41552734375,30.839,6.881
1.41601562500,30.836,6.881
1.41650390625,30.834,6.881
1.41699218750,30.832,6.881
1.41748046875,30.829,6.881
1.41796875000,30.827,6.881
1.41845703125,30.824,6.881
1.41894531250,30.822,6.881
1.41943359375,30.820,6.881
1.41992187500,30.817,6.881
1.42041015625,30.815,6.881
1.42089843750,30.812,6.881
1.42138671875,30.809,6.881
1.42187500000,30.807,6.881
1.42236328125,30.804,6.881
1.42285156250,30.802,6.881
1.42333984375,30.799,6.881
1.42382812500,30.796,6.881
1.42431640625,30.794,6.881
1.42480468750,30.791,6.881
1.42529296875,30.788,6.881
1.42578125000,30.786,6.881
1.42626953125,30.783,6.881
1.42675781250,30.780,6.881
1.42724609375,30.777,6.881
1.42773437500,30.775,6.881
1.42822265625,30.772,6.881
1.42871093750,30.769,6.881
1.42919921875,30.766,6.881
1.42968750000,30.763,6.881
1.43017578125,30.760,6.882
1.43066406250,30.757,6.882
1.43115234375,30.754,6.882
1.43164062500,30.751,6.882
1.43212890625,30.748,6.882
1.43261718750,30.745,6.882
1.43310546875,30.742,6.882
1.43359375000,30.739,6.882
1.43408203125,30.736,6.881
1.43457031250,30.733,6.881
1.43505859375,30.730,6.881
1.43554687500,30.727,6.881
1.43603515625,30.724,6.881
1.43652343750,30.721,6.881
1.43701171875,30.718,6.881
1.43750000000,30.715,6.881
1.43798828125,30.711,6.881
1.43847656250,30.708,6.881
1.43896484375,30.705,6.881
1.43945312500,30.702,6.881
1.43994140625,30.699,6.881
1.44042968750,30.696,6.881
1.44091796875,30.692,6.881
1.44140625000,30.689,6.881
1.44189453125,30.686,6.881
1.44238281250,30.683,6.881
1.44287109375,30.679,6.881
1.44335937500,30.676,6.881
1.44384765625,30.673,6.881
1.44433593750,30.670,6.881
1.44482421875,30.667,6.881
1.44531250000,30.663,6.881
1.44580078125,30.660,6.882
1.44628906250,30.657,6.882
1.44677734375,30.654,6.882
1.44726562500,30.650,6.882
1.44775390625,30.647,6.882
1.44824218750,30.644,6.882
1.44873046875,30.641,6.882
1.44921875000,30.637,6.882
1.44970703125,30.634,6.882
1.45019531250,30.631,6.882
1.45068359375,30.628,6.882
1.45117187500,30.624,6.882
1.45166015625,30.621,6.882
1.45214843750,30.618,6.882
1.45263671875,30.615,6.882
1.45312500000,30.612,6.882
1.45361328125,30.609,6.882
1.45410156250,30.605,6.882
1.45458984375,30.602,6.882
1.45507812500,30.599,6.882
1.45556640625,30.596,6.882
1.45605468750,30.593,6.882
1.45654296875,30.590,6.882
1.45703125000,30.587,6.882
1.45751953125,30.584,6.881
1.45800781250,30.581,6.881
1.45849609375,30.578,6.881
1.45898437500,30.575,6.881
1.45947265625,30.572,6.881
1.45996093750,30.569,6.881
1.46044921875,30.566,6.881
1.46093750000,30.563,6.881
1.46142578125,30.560,6.881
1.46191406250,30.558,6.881
1.46240234375,30.555,6.881
1.46289062500,30.552,6.881
1.46337890625,30.549,6.881
1.46386718750,30.546,6.881
1.46435546875,30.544,6.881
1.46484375000,30.541,6.881
1.46533203125,30.538,6.881
1.46582031250,30.536,6.881
1.46630859375,30.533,6.881
1.46679687500,30.530,6.881
1.46728515625,30.528,6.881
1.46777343750,30.525,6.881
1.46826171875,30.523,6.881
1.46875000000,30.520,6.881
1.46923828125,30.518,6.882
1.46972656250,30.515,6.882
1.47021484375,30.513,6.882
1.47070312500,30.511,6.882
1.47119140625,30.508,6.882
1.47167968750,30.506,6.882
1.47216796875,30.504,6.882
1.47265625000,30.501,6.882
1.47314453125,30.499,6.882
1.47363281250,30.497,6.882
1.47412109375,30.495,6.882
1.47460937500,30.493,6.882
1.47509765625,30.491,6.882
1.47558593750,30.489,6.882
1.47607421875,30.486,6.882
1.47656250000,30.484,6.882
1.47705078125,30.483,6.881
1.47753906250,30.481,6.881
1.47802734375,30.479,6.881
1.47851562500,30.477,6.881
1.47900390625,30.475,6.881
1.47949218750,30.473,6.881
1.47998046875,30.471,6.881
1.48046875000,30.470,6.881
1.48095703125,30.468,6.881
1.48144531250,30.466,6.881
1.48193359375,30.465,6.881
1.48242187500,30.463,6.881
1.48291015625,30.462,6.881
1.48339843750,30.460,6.881
1.48388671875,30.459,6.881
1.48437500000,30.457,6.881
1.48486328125,30.456,6.881
1.48535156250,30.455,6.881
1.48583984375,30.453,6.881
1.48632812500,30.452,6.881
1.48681640625,30.451,6.881
1.48730468750,30.450,6.881
1.48779296875,30.448,6.881
1.48828125000,30.447,6.881
1.48876953125,30.446,6.881
1.48925781250,30.445,6.881
1.48974609375,30.444,6.881
1.49023437500,30.443,6.881
1.49072265625,30.442,6.881
1.49121093750,30.441,6.881
1.49169921875,30.440,6.881
1.49218750000,30.440,6.881
1.49267578125,30.439,6.881
1.49316406250,30.438,6.881
1.49365234375,30.437,6.881
1.49414062500,30.437,6.881
1.49462890625,30.436,6.881
1.49511718750,30.436,6.881
1.49560546875,30.435,6.881
1.49609375000,30.435,6.881
1.49658203125,30.434,6.881
1.49707031250,30.434,6.881
1.49755859375,30.433,6.881
1.49804687500,30.433,6.881
1.49853515625,30.433,6.881
1.49902343750,30.432,6.881
1.49951171875,30.432,6.881
1.50000000000,30.432,6.881
1.50048828125,30.432,6.881
1.50097656250,30.432,6.881
1.50146484375,30.432,6.881
1.50195312500,30.432,6.881
1.50244140625,30.432,6.881
1.50292968750,30.432,6.881
1.50341796875,30.432,6.881
1.50390625000,30.432,6.881
1.50439453125,30.432,6.881
1.50488281250,30.432,6.881
1.50537109375,30.433,6.881
1.50585937500,30.433,6.881
1.50634765625,30.433,6.881
1.50683593750,30.433,6.881
1.50732421875,30.434,6.881
1.50781250000,30.434,6.881
1.50830078125,30.434,6.881
1.50878906250,30.435,6.881
1.50927734375,30.435,6.881
1.50976562500,30.436,6.881
1.51025390625,30.436,6.881
1.51074218750,30.437,6.881
1.51123046875,30.438,6.881
1.51171875000,30.438,6.881
1.51220703125,30.439,6.881
1.51269531250,30.439,6.881
1.51318359375,30.440,6.881
1.51367187500,30.441,6.881
1.51416015625,30.441,6.881
1.51464843750,30.442,6.881
1.51513671875,30.443,6.881
1.51562500000,30.444,6.881
1.51611328125,30.444,6.881
1.51660156250,30.445,6.881
1.51708984375,30.446,6.881
1.51757812500,30.447,6.881
1.51806640625,30.448,6.881
1.51855468750,30.448,6.881
1.51904296875,30.449,6.881
1.51953125000,30.450,6.881
1.52001953125,30.451,6.880
1.52050781250,30.452,6.880
1.52099609375,30.453,6.880
1.52148437500,30.454,6.880
1.52197265625,30.455,6.880
1.52246093750,30.455,6.880
1.52294921875,30.456,6.880
1.52343750000,30.457,6.880
1.52392578125,30.458,6.880
1.52441406250,30.459,6.880
1.52490234375,30.460,6.880
1.52539062500,30.461,6.880
1.52587890625,30.462,6.880
1.52636718750,30.463,6.880
1.52685546875,30.464,6.880
1.52734375000,30.465,6.880
1.52783203125,30.466,6.880
1.52832031250,30.466,6.880
1.52880859375,30.467,6.880
1.52929687500,30.468,6.880
1.52978515625,30.469,6.880
1.53027343750,30.470,6.880
1.53076171875,30.471,6.880
1.53125000000,30.472,6.880
1.53173828125,30.473,6.880
1.53222656250,30.475,6.880
1.53271484375,30.476,6.880
1.53320312500,30.477,6.880
1.53369140625,30.478,6.880
1.53417968750,30.479,6.880
1.53466796875,30.480,6.880
1.53515625000,30.482,6.880
1.53564453125,30.483,6.880
1.53613281250,30.484,6.880
1.53662109375,30.486,6.880
1.53710937500,30.487,6.880
1.53759765625,30.488,6.880
1.53808593750,30.490,6.880
1.53857421875,30.492,6.880
1.53906250000,30.493,6.880
1.53955078125,30.495,6.879
1.54003906250,30.497,6.879
1.54052734375,30.499,6.879
1.54101562500,30.501,6.879
1.54150390625,30.503,6.879
1.54199218750,30.505,6.879
1.54248046875,30.507,6.879
1.54296875000,30.510,6.879
1.54345703125,30.512,6.879
1.54394531250,30.515,6.879
1.54443359375,30.518,6.879
1.54492187500,30.521,6.879
1.54541015625,30.524,6.879
1.54589843750,30.527,6.879
1.54638671875,30.531,6.879
1.54687500000,30.534,6.879
1.54736328125,30.538,6.879
1.54785156250,30.542,6.879
1.54833984375,30.546,6.879
1.54882812500,30.551,6.879
1.54931640625,30.555,6.879
1.54980468750,30.560,6.879
1.55029296875,30.565,6.879
1.55078125000,30.570,6.879
1.55126953125,30.576,6.879
1.55175781250,30.581,6.879
1.55224609375,30.587,6.879
1.55273437500,30.594,6.879
1.55322265625,30.600,6.879
1.55371093750,30.607,6.879
1.55419921875,30.614,6.879
1.55468750000,30.621,6.879
1.55517578125,30.629,6.879
1.55566406250,30.637,6.879
1.55615234375,30.645,6.879
1.55664062500,30.654,6.879
1.55712890625,30.663,6.879
1.55761718750,30.672,6.879
1.55810546875,30.682,6.879
1.55859375000,30.692,6.879
1.55908203125,30.703,6.878
1.55957031250,30.713,6.878
1.56005859375,30.725,6.878
1.56054687500,30.736,6.878
1.56103515625,30.748,6.878
1.56152343750,30.761,6.878
1.56201171875,30.773,6.878
1.56250000000,30.787,6.878
1.56298828125,30.800,6.878
1.56347656250,30.814,6.878
1.56396484375,30.829,6.878
1.56445312500,30.844,6.878
1.56494140625,30.859,6.878
1.56542968750,30.875,6.878
1.56591796875,30.891,6.878
1.56640625000,30.908,6.878
1.56689453125,30.926,6.878
1.56738281250,30.943,6.878
1.56787109375,30.961,6.878
1.56835937500,30.980,6.878
1.56884765625,30.999,6.878
1.56933593750,31.019,6.878
1.56982421875,31.039,6.878
1.57031250000,31.060,6.878
1.57080078125,31.081,6.878
1.57128906250,31.103,6.878
1.57177734375,31.125,6.878
1.57226562500,31.147,6.878
1.57275390625,31.170,6.878
1.57324218750,31.194,6.878
1.57373046875,31.218,6.878
1.57421875000,31.243,6.878
1.57470703125,31.268,6.877
1.57519531250,31.294,6.877
1.57568359375,31.320,6.877
1.57617187500,31.347,6.877
1.57666015625,31.374,6.877
1.57714843750,31.401,6.877
1.57763671875,31.430,6.877
1.57812500000,31.458,6.877
1.57861328125,31.487,6.877
1.57910156250,31.517,6.877
1.57958984375,31.547,6.877
1.58007812500,31.578,6.877
1.58056640625,31.609,6.877
1.58105468750,31.641,6.877
1.58154296875,31.673,6.877
1.58203125000,31.705,6.877
1.58251953125,31.738,6.877
1.58300781250,31.772,6.877
1.58349609375,31.806,6.877
1.58398437500,31.840,6.877
1.58447265625,31.875,6.877
1.58496093750,31.911,6.877
1.58544921875,31.946,6.877
1.58593750000,31.983,6.877
1.58642578125,32.019,6.876
1.58691406250,32.056,6.876
1.58740234375,32.094,6.876
1.58789062500,32.132,6.876
1.58837890625,32.170,6.876
1.58886718750,32.209,6.876
1.58935546875,32.248,6.876
1.58984375000,32.287,6.876
1.59033203125,32.327,6.876
1.59082031250,32.367,6.876
1.59130859375,32.408,6.876
1.59179687500,32.449,6.876
1.59228515625,32.490,6.876
1.59277343750,32.531,6.876
1.59326171875,32.573,6.876
1.59375000000,32.615,6.876
1.59423828125,32.658,6.876
1.59472656250,32.700,6.876
1.59521484375,32.743,6.876
1.59570312500,32.787,6.876
1.59619140625,32.830,6.876
1.59667968750,32.874,6.876
1.59716796875,32.918,6.876
1.59765625000,32.962,6.876
1.59814453125,33.007,6.875
1.59863281250,33.051,6.875
1.59912109375,33.096,6.875
1.59960937500,33.141,6.875
1.60009765625,33.186,6.875
1.60058593750,33.232,6.875
1.60107421875,33.277,6.875
1.60156250000,33.323,6.875
1.60205078125,33.368,6.875
1.60253906250,33.414,6.875
1.60302734375,33.460,6.875
1.60351562500,33.506,6.875
1.60400390625,33.552,6.875
1.60449218750,33.598,6.875
1.60498046875,33.644,6.875
1.60546875000,33.691,6.875
1.60595703125,33.737,6.875
1.60644531250,33.783,6.875
1.60693359375,33.829,6.875
1.60742187500,33.876,6.875
1.60791015625,33.922,6.875
1.60839843750,33.968,6.875
1.60888671875,34.014,6.875
1.60937500000,34.060,6.875
1.60986328125,34.106,6.875
1.61035156250,34.152,6.875
1.61083984375,34.198,6.875
1.61132812500,34.244,6.875
1.61181640625,34.290,6.875
1.61230468750,34.335,6.875
1.61279296875,34.381,6.875
1.61328125000,34.426,6.875
1.61376953125,34.471,6.874
1.61425781250,34.516,6.874
1.61474609375,34.561,6.874
1.61523437500,34.606,6.874
1.61572265625,34.650,6.874
1.61621093750,34.694,6.874
1.61669921875,34.738,6.874
1.61718750000,34.782,6.874
1.61767578125,34.825,6.874
1.61816406250,34.869,6.874
1.61865234375,34.912,6.874
1.61914062500,34.954,6.874
1.61962890625,34.997,6.874
1.62011718750,35.039,6.874
1.62060546875,35.081,6.874
1.62109375000,35.122,6.874
1.62158203125,35.164,6.873
1.62207031250,35.205,6.873
1.62255859375,35.245,6.873
1.62304687500,35.286,6.873
1.62353515625,35.325,6.873
1.62402343750,35.365,6.873
1.62451171875,35.404,6.873
1.62500000000,35.443,6.873
1.62548828125,35.482,6.873
1.62597656250,35.520,6.873
1.62646484375,35.557,6.873
1.62695312500,35.595,6.873
1.62744140625,35.631,6.873
1.62792968750,35.668,6.873
1.62841796875,35.704,6.873
1.62890625000,35.740,6.873
1.62939453125,35.775,6.873
1.62988281250,35.810,6.873
1.63037109375,35.844,6.873
1.63085937500,35.878,6.873
1.63134765625,35.911,6.873
1.63183593750,35.944,6.873
1.63232421875,35.977,6.873
1.63281250000,36.009,6.873
1.63330078125,36.041,6.872
1.63378906250,36.072,6.872
1.63427734375,36.103,6.872
1.63476562500,36.133,6.872
1.63525390625,36.163,6.872
1.63574218750,36.192,6.872
1.63623046875,36.221,6.872
1.63671875000,36.249,6.872
1.63720703125,36.277,6.871
1.63769531250,36.304,6.871
1.63818359375,36.331,6.871
1.63867187500,36.358,6.871
1.63916015625,36.384,6.871
1.63964843750,36.409,6.871
1.64013671875,36.434,6.871
1.64062500000,36.458,6.871
1.64111328125,36.482,6.871
1.64160156250,36.506,6.871
1.64208984375,36.529,6.871
1.64257812500,36.551,6.871
1.64306640625,36.574,6.871
1.64355468750,36.595,6.871
1.64404296875,36.616,6.871
1.64453125000,36.637,6.871
1.64501953125,36.657,6.870
1.64550781250,36.676,6.870
1.64599609375,36.695,6.870
1.64648437500,36.714,6.870
1.64697265625,36.732,6.870
1.64746093750,36.750,6.870
1.64794921875,36.767,6.870
1.64843750000,36.784,6.870
1.64892578125,36.800,6.870
1.64941406250,36.816,6.870
1.64990234375,36.831,6.870
1.65039062500,36.846,6.870
1.65087890625,36.861,6.870
1.65136718750,36.875,6.870
1.65185546875,36.888,6.870
1.65234375000,36.901,6.870
1.65283203125,36.914,6.870
1.65332031250,36.926,6.870
1.65380859375,36.938,6.870
1.65429687500,36.949,6.870
1.65478515625,36.960,6.870
1.65527343750,36.970,6.870
1.65576171875,36.980,6.870
1.65625000000,36.990,6.870
1.65673828125,36.999,6.869
1.65722656250,37.008,6.869
1.65771484375,37.016,6.869
1.65820312500,37.024,6.869
1.65869140625,37.032,6.869
1.65917968750,37.039,6.869
1.65966796875,37.046,6.869
1.66015625000,37.052,6.869
1.66064453125,37.058,6.869
1.66113281250,37.064,6.869
1.66162109375,37.069,6.869
1.66210937500,37.074,6.869
1.66259765625,37.078,6.869
1.66308593750,37.083,6.869
1.66357421875,37.086,6.869
1.66406250000,37.090,6.869
1.66455078125,37.093,6.868
1.66503906250,37.096,6.868
1.66552734375,37.098,6.868
1.66601562500,37.100,6.868
1.66650390625,37.102,6.868
1.66699218750,37.103,6.868
1.66748046875,37.104,6.868
1.66796875000,37.105,6.868
1.66845703125,37.105,6.868
1.66894531250,37.105,6.868
1.66943359375,37.105,6.868
1.66992187500,37.104,6.868
1.67041015625,37.103,6.868
1.67089843750,37.102,6.868
1.67138671875,37.101,6.868
1.67187500000,37.099,6.868
1.67236328125,37.097,6.867
1.67285156250,37.095,6.867
1.67333984375,37.092,6.867
1.67382812500,37.089,6.867
1.67431640625,37.086,6.867
1.67480468750,37.082,6.867
1.67529296875,37.079,6.867
1.67578125000,37.075,6.867
1.67626953125,37.070,6.867
1.67675781250,37.066,6.867
1.67724609375,37.061,6.867
1.67773437500,37.056,6.867
1.67822265625,37.051,6.867
1.67871093750,37.045,6.867
1.67919921875,37.040,6.867
1.67968750000,37.034,6.867
1.68017578125,37.027,6.866
1.68066406250,37.021,6.866
1.68115234375,37.014,6.866
1.68164062500,37.007,6.866
1.68212890625,37.000,6.866
1.68261718750,36.993,6.866
1.68310546875,36.985,6.866
1.68359375000,36.978,6.866
1.68408203125,36.970,6.865
1.68457031250,36.961,6.865
1.68505859375,36.953,6.865
1.68554687500,36.944,6.865
1.68603515625,36.936,6.865
1.68652343750,36.927,6.865
1.68701171875,36.917,6.865
1.68750000000,36.908,6.865
1.68798828125,36.899,6.865
1.68847656250,36.889,6.865
1.68896484375,36.879,6.865
1.68945312500,36.869,6.865
1.68994140625,36.859,6.865
1.69042968750,36.848,6.865
1.69091796875,36.838,6.865
1.69140625000,36.827,6.865
1.69189453125,36.816,6.865
1.69238281250,36.805,6.865
1.69287109375,36.793,6.865
1.69335937500,36.782,6.865
1.69384765625,36.771,6.865
1.69433593750,36.759,6.865
1.69482421875,36.747,6.865
1.69531250000,36.735,6.865
1.69580078125,36.723,6.864
1.69628906250,36.711,6.864
1.69677734375,36.698,6.864
1.69726562500,36.686,6.864
1.69775390625,36.673,6.864
1.69824218750,36.660,6.864
1.69873046875,36.647,6.864
1.69921875000,36.634,6.864
1.69970703125,36.621,6.863
1.70019531250,36.608,6.863
1.70068359375,36.594,6.863
1.70117187500,36.581,6.863
1.70166015625,36.567,6.863
1.70214843750,36.553,6.863
1.70263671875,36.540,6.863
1.70312500000,36.526,6.863
1.70361328125,36.512,6.863
1.70410156250,36.497,6.863
1.70458984375,36.483,6.863
1.70507812500,36.469,6.863
1.70556640625,36.454,6.863
1.70605468750,36.440,6.863
1.70654296875,36.425,6.863
1.70703125000,36.410,6.863
1.70751953125,36.395,6.862
1.70800781250,36.381,6.862
1.70849609375,36.365,6.862
1.70898437500,36.350,6.862
1.70947265625,36.335,6.862
1.70996093750,36.320,6.862
1.71044921875,36.305,6.862
1.71093750000,36.289,6.862
1.71142578125,36.274,6.862
1.71191406250,36.258,6.862
1.71240234375,36.242,6.862
1.71289062500,36.227,6.862
1.71337890625,36.211,6.862
1.71386718750,36.195,6.862
1.71435546875,36.179,6.862
1.71484375000,36.163,6.862
1.71533203125,36.147,6.861
1.71582031250,36.131,6.861
1.71630859375,36.115,6.861
1.71679687500,36.099,6.861
1.71728515625,36.082,6.861
1.71777343750,36.066,6.861
1.71826171875,36.050,6.861
1.71875000000,36.033,6.861
1.71923828125,36.017,6.860
1.71972656250,36.000,6.860
1.72021484375,35.984,6.860
1.72070312500,35.967,6.860
1.72119140625,35.950,6.860
1.72167968750,35.934,6.860
1.72216796875,35.917,6.860
1.72265625000,35.900,6.860
1.72314453125,35.883,6.860
1.72363281250,35.866,6.860
1.72412109375,35.850,6.860
1.72460937500,35.833,6.860
1.72509765625,35.816,6.860
1.72558593750,35.799,6.860
1.72607421875,35.782,6.860
1.72656250000,35.765,6.860
1.72705078125,35.748,6.859
1.72753906250,35.731,6.859
1.72802734375,35.713,6.859
1.72851562500,35.696,6.859
1.72900390625,35.679,6.859
1.72949218750,35.662,6.859
1.72998046875,35.645,6.859
1.73046875000,35.628,6.859
1.73095703125,35.611,6.859
1.73144531250,35.594,6.859
1.73193359375,35.576,6.859
1.73242187500,35.559,6.859
1.73291015625,35.542,6.859
1.73339843750,35.525,6.859
1.73388671875,35.508,6.859
1.73437500000,35.491,6.859
1.73486328125,35.474,6.858
1.73535156250,35.456,6.858
1.73583984375,35.439,6.858
1.73632812500,35.422,6.858
1.73681640625,35.405,6.858
1.73730468750,35.388,6.858
1.73779296875,35.371,6.858
1.73828125000,35.354,6.858
1.73876953125,35.337,6.857
1.73925781250,35.320,6.857
1.73974609375,35.303,6.857
1.74023437500,35.286,6.857
1.74072265625,35.269,6.857
1.74121093750,35.252,6.857
1.74169921875,35.235,6.857
1.74218750000,35.218,6.857
1.74267578125,35.201,6.857
1.74316406250,35.185,6.857
1.74365234375,35.168,6.857
1.74414062500,35.151,6.857
1.74462890625,35.134,6.857
1.74511718750,35.118,6.857
1.74560546875,35.101,6.857
1.74609375000,35.084,6.857
1.74658203125,35.068,6.856
1.74707031250,35.051,6.856
1.74755859375,35.035,6.856
1.74804687500,35.018,6.856
1.74853515625,35.002,6.856
1.74902343750,34.986,6.856
1.74951171875,34.969,6.856
1.75000000000,34.953,6.856
1.75048828125,34.937,6.855
1.75097656250,34.921,6.855
1.75146484375,34.905,6.855
1.75195312500,34.889,6.855
1.75244140625,34.873,6.855
1.75292968750,34.857,6.855
1.75341796875,34.841,6.855
1.75390625000,34.825,6.855
1.75439453125,34.809,6.855
1.75488281250,34.793,6.855
1.75537109375,34.778,6.855
1.75585937500,34.762,6.855
1.75634765625,34.746,6.855
1.75683593750,34.731,6.855
1.75732421875,34.715,6.855
1.75781250000,34.700,6.855
1.75830078125,34.685,6.854
1.75878906250,34.669,6.854
1.75927734375,34.654,6.854
1.75976562500,34.639,6.854
1.76025390625,34.624,6.854
1.76074218750,34.609,6.854
1.76123046875,34.594,6.854
1.76171875000,34.579,6.854
1.76220703125,34.564,6.853
1.76269531250,34.549,6.853
1.76318359375,34.534,6.853
1.76367187500,34.520,6.853
1.76416015625,34.505,6.853
1.76464843750,34.490,6.853
1.76513671875,34.476,6.853
1.76562500000,34.461,6.853
1.76611328125,34.447,6.853
1.76660156250,34.432,6.853
1.76708984375,34.418,6.853
1.76757812500,34.404,6.853
1.76806640625,34.389,6.853
1.76855468750,34.375,6.853
1.76904296875,34.361,6.853
1.76953125000,34.347,6.853
1.77001953125,34.333,6.852
